gene,expr,timepoint
PF3D7_1419600,12.657600,18
PF3D7_1419600,16.911200,27
PF3D7_1419600,22.078700,42
PF3D7_1419600,13.768200,54
PF3D7_0813500,1.696147,3
PF3D7_0813500,21.703900,21
PF3D7_0813500,2.652940,42
PF3D7_1312100,1.303992,6
PF3D7_1312100,2.207920,45
PF3D7_1136000,1.273134,12
PF3D7_1136000,1.726867,48
PF3D7_0416300,1.629196,6
PF3D7_0416300,2.406400,45
PF3D7_0929700,1.206502,3
PF3D7_0929700,1.350860,45
PF3D7_0729200,1.337436,3
PF3D7_0729200,5.110690,36
PF3D7_0729200,1.504263,42
PF3D7_1232000,4.295690,42
PF3D7_0215800,1.440680,6
PF3D7_0215800,2.121890,45
PF3D7_1425800,1.550542,6
PF3D7_1425800,1.568563,12
PF3D7_1425800,2.215010,45
PF3D7_1205700,13.186000,24
PF3D7_1205700,2.880280,42
PF3D7_1205700,16.551600,57
PF3D7_0830800,3.064260,27
PF3D7_0830800,8.499750,39
PF3D7_1445000,1.831623,12
PF3D7_1445000,2.803350,51
PF3D7_1210900,2.898170,9
PF3D7_1210900,6.486350,36
PF3D7_1210900,3.601860,45
PF3D7_1437700,1.435945,9
PF3D7_1437700,2.304710,48
PF3D7_1363600,1.000000,3
PF3D7_1363600,2.779140,36
PF3D7_1363600,1.868683,45
PF3D7_1000100,3.018710,21
PF3D7_1000100,9.236840,36
PF3D7_1000100,3.309930,57
PF3D7_1040300,6.763460,3
PF3D7_1040300,1.534777,30
PF3D7_1040300,1.455419,36
PF3D7_1358000,1.553607,12
PF3D7_1358000,2.036850,48
PF3D7_0408400,1.408798,6
PF3D7_0408400,4.326500,36
PF3D7_0408400,1.786502,45
PF3D7_1420200,4.625000,6
PF3D7_1420200,5.735350,48
PF3D7_0609400,4.392180,33
PF3D7_0824700,1.078220,9
PF3D7_0824700,5.729140,36
PF3D7_0824700,1.265806,45
PF3D7_0106500,1.540654,12
PF3D7_0106500,1.676774,48
PF3D7_0608200,2.476800,33
PF3D7_0608200,2.792560,42
PF3D7_0519900,15.752300,21
PF3D7_0519900,4.931750,39
PF3D7_0519900,14.987000,54
PF3D7_0911800,3.980810,3
PF3D7_0911800,2.083160,15
PF3D7_0911800,21.910300,33
PF3D7_0911800,2.162900,51
PF3D7_0523200,4.176070,33
PF3D7_0523200,10.277520,42
PF3D7_0209600,1.511831,15
PF3D7_0209600,1.681923,51
PF3D7_1331000,2.096960,12
PF3D7_1331000,2.977240,51
PF3D7_0713800,3.811970,3
PF3D7_0713800,2.160500,12
PF3D7_0713800,2.960360,51
PF3D7_0608300,3.326460,33
PF3D7_0608300,2.532000,42
PF3D7_0727000,6.875050,6
PF3D7_0727000,5.194940,39
PF3D7_1400100,2.287110,9
PF3D7_1400100,2.331270,45
PF3D7_1443200,3.802970,27
PF3D7_1443200,3.137300,36
PF3D7_0216500,1.362697,9
PF3D7_0216500,4.469120,21
PF3D7_0216500,1.554470,45
PF3D7_0300900,1.297950,33
PF3D7_0300900,2.550000,39
PF3D7_0712900,1.314964,21
PF3D7_0724500,4.507240,12
PF3D7_0724500,2.032430,21
PF3D7_0724500,1.934505,27
PF3D7_1362800,1.578863,12
PF3D7_1362800,2.053420,48
PF3D7_0621400,1.499649,15
PF3D7_0621400,1.262328,24
PF3D7_0621400,3.839780,36
PF3D7_0700500,2.880910,3
PF3D7_0700500,1.143109,24
PF3D7_0700500,1.191205,30
PF3D7_0420700,1.196229,27
PF3D7_API06700,2.330410,9
PF3D7_API06700,1.620092,15
PF3D7_API06700,1.610195,21
PF3D7_API06700,1.776196,57
PF3D7_1201600,1.047914,12
PF3D7_1201600,1.354618,45
PF3D7_0631200,1.000000,27
PF3D7_0631200,1.150522,33
PF3D7_1311100,2.161310,12
PF3D7_1311100,1.159272,27
PF3D7_1217600,1.445430,15
PF3D7_1217600,1.940298,24
PF3D7_1217600,1.333636,54
PF3D7_1477200,1.336790,30
PF3D7_0906400,1.325301,18
PF3D7_0906400,1.380168,24
PF3D7_0906400,1.512067,54
PF3D7_0115400,1.190798,33
PF3D7_0115400,1.098686,39
PF3D7_0700100,1.064275,21
PF3D7_0700100,1.332336,30
PF3D7_0700100,2.123380,39
PF3D7_0700100,1.113358,54
PF3D7_1100400,1.040463,24
PF3D7_1100400,1.000000,30
PF3D7_1100400,1.180402,39
PF3D7_1346000,1.585990,9
PF3D7_1346000,1.299119,18
PF3D7_1346000,3.024430,36
PF3D7_1346000,1.366433,54
PF3D7_1373000,1.190017,27
PF3D7_1373000,1.000000,36
PF3D7_0832500,1.065783,27
PF3D7_0832500,1.000000,36
PF3D7_0324600,1.145612,27
PF3D7_0324600,1.000000,36
PF3D7_0413100,1.009284,24
PF3D7_0413100,1.008161,30
PF3D7_1229200,1.000000,27
PF3D7_1229200,1.208324,33
PF3D7_1229200,1.286525,39
PF3D7_1038000,1221.450000,15
PF3D7_1038000,3656.400000,30
PF3D7_1038000,1621.620000,42
PF3D7_1038000,1161.210000,54
PF3D7_1202900,682.727000,15
PF3D7_1202900,2132.220000,30
PF3D7_1202900,703.146000,54
PF3D7_0108500,22.258000,27
PF3D7_0113000,7.608490,30
PF3D7_1222300,202.090000,30
PF3D7_1222300,103.010000,39
PF3D7_1223400,80.042300,18
PF3D7_0201800,11.332600,30
PF3D7_1343700,30.247000,21
PF3D7_1343700,36.496900,57
PF3D7_1017400,23.998800,27
PF3D7_1017400,76.552000,39
PF3D7_1404100,30.698600,33
PF3D7_0320700,2.732520,3
PF3D7_0320700,118.228000,30
PF3D7_0320700,5.542510,42
PF3D7_1347700,81.318400,15
PF3D7_1347700,62.628900,24
PF3D7_1115300,6.473320,30
PF3D7_1450100,74.005300,21
PF3D7_1450100,138.652000,33
PF3D7_1450100,68.594100,57
PF3D7_1352200,12.196100,24
PF3D7_1352200,66.264000,33
PF3D7_1304500,5.185870,3
PF3D7_1304500,32.890300,33
PF3D7_1304500,8.978300,42
PF3D7_1439600,3.060840,3
PF3D7_1439600,3.456800,45
PF3D7_1227600,3.151180,6
PF3D7_1227600,5.074320,45
PF3D7_1218500,31.238300,24
PF3D7_1113300,8.263880,42
PF3D7_0202100,11.081800,24
PF3D7_0202100,15.334600,54
PF3D7_1413800,5.747410,27
PF3D7_1413800,53.660400,39
PF3D7_0522500,1.557797,6
PF3D7_0522500,83.019200,30
PF3D7_0522500,2.760370,42
PF3D7_0214200,5.951550,6
PF3D7_0214200,36.860900,36
PF3D7_0214200,6.817070,42
PF3D7_0921000,15.693600,36
PF3D7_1030300,36.436800,9
PF3D7_1030300,17.609600,15
PF3D7_1030300,30.356500,24
PF3D7_1030300,158.264000,33
PF3D7_1030300,22.399400,54
PF3D7_0616200,2.050140,6
PF3D7_0616200,3.766680,45
PF3D7_0317300,47.920400,18
PF3D7_0317300,103.364000,36
PF3D7_0317300,93.623200,42
PF3D7_0317300,44.445700,54
PF3D7_0805700,2.067380,9
PF3D7_0805700,5.729270,45
PF3D7_1469400,16.376300,30
PF3D7_1469400,26.646300,39
PF3D7_0602200,88.213700,3
PF3D7_0602200,10.507100,30
PF3D7_0314100,28.499300,21
PF3D7_0314100,18.021300,27
PF3D7_0314100,94.248900,42
PF3D7_1011400,61.566100,39
PF3D7_0710300,12.041100,30
PF3D7_0710300,8.131170,39
PF3D7_0217900,2.034990,3
PF3D7_0217900,1.875300,9
PF3D7_0217900,2.889270,45
PF3D7_0816600,2.575070,3
PF3D7_0816600,4.313530,42
PF3D7_1232200,1.788440,3
PF3D7_1232200,50.756100,24
PF3D7_1232200,3.588400,45
PF3D7_0412700,4.278690,24
PF3D7_0627800,115.260000,6
PF3D7_0627800,66.250300,18
PF3D7_0627800,100.767900,42
PF3D7_0627800,64.982900,54
PF3D7_1235700,2.058400,6
PF3D7_1235700,15.047900,36
PF3D7_1235700,2.824680,45
PF3D7_1140700,49.206200,3
PF3D7_1140700,5.354970,24
PF3D7_1125200,4.743280,36
PF3D7_0217100,2.521770,9
PF3D7_0217100,2.805400,45
PF3D7_0829200,10.352670,36
PF3D7_0829200,9.508200,42
PF3D7_1024300,1.289186,6
PF3D7_1024300,1.620745,45
PF3D7_1200610,1.638324,27
PF3D7_1200610,2.968040,57
PF3D7_0511200,1.793011,12
PF3D7_0511200,2.580710,48
PF3D7_1422100,2.759820,6
PF3D7_1422100,26.858900,27
PF3D7_1422100,3.410980,45
PF3D7_0717600,1.400519,9
PF3D7_0717600,2.893340,45
PF3D7_0825400,2.085410,3
PF3D7_0825400,10.475930,36
PF3D7_0825400,3.600830,45
PF3D7_1467300,3.301350,9
PF3D7_1467300,4.773730,45
PF3D7_1001100,2.620500,27
PF3D7_1328800,2.822170,18
PF3D7_1328800,3.416110,57
PF3D7_0607600,1.715776,6
PF3D7_0607600,3.099210,48
PF3D7_1221800,5.003200,45
PF3D7_0514100,1.626855,6
PF3D7_0514100,2.445420,45
PF3D7_0816200,1.870920,9
PF3D7_0816200,4.075550,45
PF3D7_0816200,4.227490,51
PF3D7_0416200,21.357600,18
PF3D7_0416200,29.334000,30
PF3D7_0416200,55.268200,39
PF3D7_1340700,2.355560,9
PF3D7_1340700,1.980538,45
PF3D7_0602500,33.538000,18
PF3D7_0602500,4.177660,36
PF3D7_1214100,1.427345,9
PF3D7_1214100,37.949300,24
PF3D7_1214100,1.973234,45
PF3D7_0408900,1.352555,6
PF3D7_0408900,11.249100,33
PF3D7_0408900,2.176650,45
PF3D7_0624700,1.152362,9
PF3D7_0624700,1.441277,45
PF3D7_1204700,1.680648,6
PF3D7_1204700,2.875870,42
PF3D7_1038900,2.446490,6
PF3D7_1038900,8.763500,36
PF3D7_1038900,3.448330,45
PF3D7_1211300,1.932173,12
PF3D7_1211300,3.157070,45
PF3D7_1356900,4.407260,9
PF3D7_1356900,12.881800,36
PF3D7_1356900,5.274360,42
PF3D7_0312500,8.102690,30
PF3D7_0312500,5.140910,36
PF3D7_1349100,1.621011,12
PF3D7_1349100,76.602000,30
PF3D7_1349100,3.480050,42
PF3D7_1349100,3.100470,48
PF3D7_0829400,1.620556,9
PF3D7_0829400,3.200470,15
PF3D7_0829400,2.092460,48
PF3D7_0204900,2.279790,6
PF3D7_0204900,10.380690,36
PF3D7_0204900,2.619730,42
PF3D7_0920100,7.205640,30
PF3D7_0920100,5.686760,36
PF3D7_1134300,1.741562,12
PF3D7_1134300,2.691800,45
PF3D7_1107100,1.464320,12
PF3D7_1107100,2.560490,42
PF3D7_1107100,2.337020,48
PF3D7_1325900,1.270333,12
PF3D7_1325900,1.710595,48
PF3D7_1334600,1.580310,12
PF3D7_1334600,1.948366,51
PF3D7_1148000,1.569659,9
PF3D7_1148000,1.947801,45
PF3D7_0710000,2.114860,12
PF3D7_0710000,3.616110,48
PF3D7_0626400,1.486272,9
PF3D7_0626400,2.068780,48
PF3D7_1324500,1.337452,6
PF3D7_1324500,2.058430,45
PF3D7_0506300,1.323950,6
PF3D7_0506300,7.058900,33
PF3D7_0506300,2.025220,42
PF3D7_1218000,1.938585,15
PF3D7_1218000,2.735960,54
PF3D7_1205100,14.140900,27
PF3D7_1205100,11.707100,39
PF3D7_1022100,4.637460,27
PF3D7_1022100,8.541240,33
PF3D7_1314100,3.952000,33
PF3D7_1451000,5.360490,33
PF3D7_1353500,14.121700,6
PF3D7_1353500,3.463450,36
PF3D7_1458500,1.585492,12
PF3D7_1458500,2.351660,48
PF3D7_0728600,1.559715,6
PF3D7_0728600,2.403010,45
PF3D7_0804300,3.452420,24
PF3D7_0513900,1.203250,6
PF3D7_0513900,1.987390,45
PF3D7_0513900,15.856600,57
PF3D7_1008200,1.228781,6
PF3D7_1008200,1.618656,45
PF3D7_1363700,1.481829,6
PF3D7_1363700,2.318490,45
PF3D7_1300100,2.209840,21
PF3D7_1300100,9.064730,39
PF3D7_1300100,2.423150,57
PF3D7_1225100,2.865620,33
PF3D7_1225100,2.567770,42
PF3D7_0315000,1.150955,6
PF3D7_0315000,5.093080,36
PF3D7_0315000,1.357556,42
PF3D7_1453200,1.457517,9
PF3D7_1453200,1.945718,45
PF3D7_0304300,1.369778,9
PF3D7_0304300,1.597843,45
PF3D7_0105500,1.843870,3
PF3D7_0105500,4.870650,30
PF3D7_0105500,3.558250,36
PF3D7_0105500,2.783180,42
PF3D7_0625200,1.288681,6
PF3D7_0625200,1.374695,45
PF3D7_0614100,3.369470,9
PF3D7_0614100,4.935360,45
PF3D7_1352000,13.998300,18
PF3D7_1352000,5.273000,42
PF3D7_0818600,4.023530,12
PF3D7_0818600,5.899180,18
PF3D7_0818600,5.092430,51
PF3D7_1410800,1.253593,12
PF3D7_1410800,2.662450,18
PF3D7_1410800,1.714701,48
PF3D7_1410800,2.055360,54
PF3D7_1434400,1.245899,12
PF3D7_1434400,2.115620,51
PF3D7_0503900,2.612920,30
PF3D7_0503900,2.305950,36
PF3D7_0503900,2.976240,42
PF3D7_0503900,7.748130,51
PF3D7_0733000,1.446923,21
PF3D7_0733000,1.519591,57
PF3D7_0601700,3.685850,27
PF3D7_0601700,4.919590,33
PF3D7_0619600,2.593670,33
PF3D7_0619600,2.353950,42
PF3D7_0802600,2.385490,15
PF3D7_0802600,2.695860,54
PF3D7_1126800,1.623857,27
PF3D7_1126800,5.905580,39
PF3D7_1450500,1.390330,12
PF3D7_1450500,1.668157,51
PF3D7_0732400,1.000000,27
PF3D7_0732400,1.071046,33
PF3D7_0732400,1.073299,39
PF3D7_1000800,1.151432,27
PF3D7_1000800,1.307907,39
PF3D7_0628400,1.046015,18
PF3D7_0628400,1.283026,54
PF3D7_0115600,1.414601,30
PF3D7_0115600,1.453952,36
PF3D7_1400300,1.566664,3
PF3D7_1400300,1.000000,24
PF3D7_1400300,1.081294,33
PF3D7_0823500,1.283771,15
PF3D7_0823500,1.366191,51
PF3D7_1036300,1.110897,21
PF3D7_1036300,1.141866,54
PF3D7_0301000,1.438848,6
PF3D7_0301000,1.014636,21
PF3D7_0301000,1.000000,27
PF3D7_0301000,1.024818,57
PF3D7_0101900,1.000000,27
PF3D7_0101900,1.176801,51
PF3D7_0421200,1.044862,18
PF3D7_0421200,1.061070,27
PF3D7_0421200,1.160277,33
PF3D7_0732800,1.000000,27
PF3D7_0732800,1.188678,36
PF3D7_1477800,1.000000,24
PF3D7_1477800,2.422460,57
PF3D7_1345300,1.000000,9
PF3D7_1345300,1.898480,45
PF3D7_1040500,1.293209,24
PF3D7_1040500,1.000000,39
mal_rna_14,2110.460000,9
mal_rna_14,16531.500000,27
mal_rna_14,2145.620000,48
PF3D7_1224500,4.969160,3
PF3D7_1224500,9.749040,42
PF3D7_1372200,4.558550,30
PF3D7_0505900,44.235100,36
PF3D7_1001800,10.229420,12
PF3D7_1001800,116.957000,36
PF3D7_1001800,16.154700,51
PF3D7_0529000,81.360000,21
PF3D7_0529000,126.746000,42
PF3D7_0529000,78.785700,57
PF3D7_0415400,54.460400,18
PF3D7_0415400,109.587000,39
PF3D7_0415400,49.706400,54
PF3D7_1208600,14.457400,30
PF3D7_1208600,8.548610,39
PF3D7_1110600,1.995438,6
PF3D7_1110600,72.003200,30
PF3D7_1110600,3.143470,45
PF3D7_1223700,99.905100,15
PF3D7_1223700,17.200900,36
PF3D7_1223700,15.534700,42
PF3D7_1223700,97.131000,54
PF3D7_1134700,7.089820,27
PF3D7_1445600,27.101300,21
PF3D7_1445600,25.453500,27
PF3D7_1445600,86.571000,42
PF3D7_1334200,126.625000,12
PF3D7_1334200,8.656750,33
PF3D7_0217300,22.284600,21
PF3D7_0217300,67.830800,39
PF3D7_0217300,26.395600,54
PF3D7_0310400,2.613110,6
PF3D7_0310400,2.469440,12
PF3D7_0310400,4.891610,48
PF3D7_0532600,10.107080,33
PF3D7_1108500,2.978320,6
PF3D7_1108500,5.638110,42
PF3D7_1108500,4.837160,48
PF3D7_1127100,1.694845,6
PF3D7_1127100,3.617590,45
PF3D7_1440100,1.987159,6
PF3D7_1440100,4.271540,45
PF3D7_1019500,1.521842,9
PF3D7_1019500,2.810070,45
PF3D7_1123000,29.060600,18
PF3D7_1123000,29.665700,24
PF3D7_1123000,66.354400,36
PF3D7_1463200,3.917460,6
PF3D7_1463200,5.875040,45
PF3D7_0705900,42.834800,6
PF3D7_0705900,34.986100,12
PF3D7_0705900,34.300300,42
PF3D7_0525000,26.319600,30
PF3D7_0525000,33.651900,39
PF3D7_0809300,1.398798,6
PF3D7_0809300,3.443400,45
PF3D7_0213000,1.000000,6
PF3D7_0213000,3.200410,45
PF3D7_1439700,3.331590,6
PF3D7_1439700,3.749640,45
PF3D7_1409800,11.636900,33
PF3D7_1409800,7.626550,42
PF3D7_0724400,28.827900,27
PF3D7_1472300,37.145900,18
PF3D7_1472300,39.331200,24
PF3D7_1472300,53.244900,42
PF3D7_1472300,35.217600,54
PF3D7_1239800,3.331080,3
PF3D7_1239800,50.357400,24
PF3D7_1239800,4.510000,42
PF3D7_1422500,2.061430,12
PF3D7_1422500,3.510430,45
PF3D7_0606800,2.791240,12
PF3D7_0606800,5.168150,48
PF3D7_0719500,2.148600,9
PF3D7_0719500,2.671320,45
PF3D7_1371800,4.844280,33
PF3D7_1371800,6.567580,42
PF3D7_0407500,27.205800,3
PF3D7_0407500,5.751190,36
PF3D7_1253300,26.603100,15
PF3D7_1253300,6.647620,27
PF3D7_0931800,101.337000,3
PF3D7_0931800,127.674000,30
PF3D7_0931800,51.483800,39
PF3D7_0509600,42.535300,15
PF3D7_0509600,10.164740,36
PF3D7_1108900,4.591140,30
PF3D7_1108900,3.858090,36
PF3D7_0913700,12.659500,39
PF3D7_0813200,43.937100,18
PF3D7_0813200,47.607900,30
PF3D7_0813200,10.745900,42
PF3D7_0933000,26.011100,18
PF3D7_0933000,26.124900,27
PF3D7_0933000,24.938400,57
PF3D7_0934200,21.916300,24
PF3D7_0934200,14.402000,33
PF3D7_0934200,1.758159,45
PF3D7_1234600,1.189665,6
PF3D7_1234600,1.822049,45
PF3D7_0815400,1.832109,3
PF3D7_0815400,2.185410,9
PF3D7_0815400,11.751700,36
PF3D7_0815400,2.276530,45
PF3D7_1127500,2.028300,6
PF3D7_1127500,4.295160,42
PF3D7_1127500,4.221110,48
PF3D7_1127900,7.214640,21
PF3D7_1125100,1.342162,6
PF3D7_1125100,8.582520,36
PF3D7_1125100,2.111010,45
PF3D7_0932400,1.404739,3
PF3D7_0932400,22.094400,24
PF3D7_0932400,2.178570,45
PF3D7_1422600,1.415366,6
PF3D7_1422600,2.453140,45
PF3D7_1131000,12.341000,30
PF3D7_1131000,5.513610,42
PF3D7_1123700,6.789480,33
PF3D7_1123700,2.745190,42
PF3D7_1309400,11.688100,42
PF3D7_0916200,9.870830,30
PF3D7_0916200,6.767300,42
PF3D7_0711400,28.225500,18
PF3D7_0711400,8.375120,33
PF3D7_0711400,6.621880,42
PF3D7_1205000,2.242990,12
PF3D7_1205000,4.607260,48
PF3D7_0815000,1.411552,3
PF3D7_0815000,5.566850,33
PF3D7_0815000,2.432260,42
PF3D7_1427000,2.546740,6
PF3D7_1427000,21.843300,24
PF3D7_1427000,2.838220,45
PF3D7_1237400,9.614450,12
PF3D7_1237400,35.165800,21
PF3D7_1237400,17.682200,48
PF3D7_0704900,3.491190,3
PF3D7_0704900,22.077900,21
PF3D7_0704900,4.952930,42
PF3D7_1449400,1.563204,6
PF3D7_1449400,17.943100,24
PF3D7_1449400,2.088670,45
PF3D7_1325400,1.405599,12
PF3D7_1325400,2.102750,48
PF3D7_0211700,1.613008,6
PF3D7_0211700,4.690620,36
PF3D7_0211700,2.393970,42
PF3D7_0610000,1.333692,9
PF3D7_0610000,4.747610,36
PF3D7_0610000,1.807251,45
PF3D7_1441800,11.109900,6
PF3D7_1441800,8.091030,42
PF3D7_1457900,9.277090,12
PF3D7_1457900,12.438300,39
PF3D7_1457900,10.201010,51
PF3D7_0811000,1.321823,9
PF3D7_0811000,1.874902,48
PF3D7_0620100,1.605441,3
PF3D7_0620100,10.911060,30
PF3D7_0620100,8.892400,36
PF3D7_0620100,2.241490,45
PF3D7_0218300,3.239920,3
PF3D7_0218300,3.581450,42
PF3D7_0608100,8.250550,36
PF3D7_0612200,1.333199,9
PF3D7_0612200,1.877917,51
PF3D7_1245500,1.347316,9
PF3D7_1245500,1.909580,45
PF3D7_1245500,1.841140,51
PF3D7_0728300,1.383542,6
PF3D7_0728300,8.593900,30
PF3D7_0728300,6.441570,36
PF3D7_0728300,2.102890,45
PF3D7_1232400,19.304500,21
PF3D7_1232400,19.001700,27
PF3D7_1232400,19.481000,57
PF3D7_0824200,1.676269,6
PF3D7_0824200,4.554020,33
PF3D7_0824200,2.400470,42
PF3D7_1455200,1.400268,6
PF3D7_1455200,6.163950,36
PF3D7_1455200,1.843061,42
PF3D7_1223000,1.410257,9
PF3D7_1223000,1.882382,48
PF3D7_0824300,1.233737,6
PF3D7_0824300,1.984547,45
PF3D7_1019700,2.068280,9
PF3D7_1019700,2.715800,45
PF3D7_1249600,1.492960,6
PF3D7_1249600,1.864575,45
PF3D7_0508200,1.270564,3
PF3D7_0508200,10.473780,33
PF3D7_0508200,2.563660,42
PF3D7_1463300,1.738480,6
PF3D7_1463300,5.942360,36
PF3D7_1463300,1.967723,45
PF3D7_0203300,17.296300,30
PF3D7_0203300,11.564500,36
PF3D7_0203300,13.368200,45
PF3D7_0919600,1.617982,3
PF3D7_0919600,3.077710,33
PF3D7_0919600,2.239600,42
PF3D7_1455900,1.337262,6
PF3D7_1455900,18.728800,24
PF3D7_1455900,1.799992,42
PF3D7_1455900,1.831505,48
PF3D7_1232300,1.000000,3
PF3D7_1232300,1.153120,9
PF3D7_1232300,4.967740,36
PF3D7_1232300,1.483531,42
PF3D7_0611600,2.023300,15
PF3D7_0611600,2.558350,51
PF3D7_1036700,5.018030,30
PF3D7_1036700,4.487250,36
PF3D7_1036700,5.881490,42
PF3D7_1334000,1.309338,3
PF3D7_1334000,1.284214,12
PF3D7_1334000,2.155820,45
PF3D7_0103600,19.964300,18
PF3D7_0103600,6.876410,33
PF3D7_0103600,5.827170,42
PF3D7_1230000,16.596100,12
PF3D7_1230000,7.086660,39
PF3D7_0203600,1.072006,9
PF3D7_0203600,1.314676,45
PF3D7_1026200,1.299348,3
PF3D7_1026200,2.492020,36
PF3D7_1026200,1.863844,42
PF3D7_0303400,1.224832,15
PF3D7_0303400,2.401520,42
PF3D7_0303400,1.737716,51
PF3D7_0921300,13.631300,12
PF3D7_0921300,3.776590,30
PF3D7_0921300,5.738620,39
PF3D7_0612400,1.000000,6
PF3D7_0612400,5.834050,21
PF3D7_0612400,1.822467,45
PF3D7_0615300,2.316660,9
PF3D7_0615300,2.451960,45
PF3D7_0210500,3.332400,27
PF3D7_0210500,3.005750,33
PF3D7_0210500,3.761220,39
PF3D7_1018200,1.570724,12
PF3D7_1018200,2.256930,51
PF3D7_0920400,4.581860,39
PF3D7_1106600,2.607290,33
PF3D7_1106600,4.132980,42
PF3D7_1436200,1.915402,15
PF3D7_1436200,2.237420,51
PF3D7_0806400,1.000000,9
PF3D7_0806400,6.840700,36
PF3D7_0806400,1.528533,42
PF3D7_0806400,1.326522,51
PF3D7_0404200,1.201654,3
PF3D7_0404200,1.415324,12
PF3D7_0404200,3.975890,36
PF3D7_0404200,1.604928,42
PF3D7_1368000,1.000000,9
PF3D7_1368000,7.068380,33
PF3D7_1368000,1.244651,48
PF3D7_0705100,1.501984,15
PF3D7_0705100,1.907400,51
PF3D7_1343800,1.563502,12
PF3D7_1343800,2.151130,51
PF3D7_0304800,1.172756,6
PF3D7_0304800,3.203280,33
PF3D7_0304800,1.144018,45
PF3D7_0712000,2.053410,21
PF3D7_0808600,1.489175,21
PF3D7_0808600,1.504412,57
PF3D7_1441300,1.462320,15
PF3D7_1441300,1.656048,51
PF3D7_0800200,1.612616,24
PF3D7_0502600,4.579470,9
PF3D7_0502600,2.668270,33
PF3D7_0502600,3.021920,39
PF3D7_0812300,1.392794,21
PF3D7_0812300,3.016160,45
PF3D7_0812300,1.450972,57
PF3D7_0323300,1.802368,6
PF3D7_0323300,1.440258,12
PF3D7_0323300,1.542597,45
PF3D7_0924600,1.360710,12
PF3D7_0924600,1.660736,51
PF3D7_0204000,1.571308,45
PF3D7_1359700,1.344824,12
PF3D7_1359700,1.594585,51
PF3D7_0315900,2.891350,9
PF3D7_0315900,1.178750,18
PF3D7_0315900,1.049179,24
PF3D7_0315900,1.104936,54
PF3D7_0814700,1.000000,18
PF3D7_0814700,1.216497,24
PF3D7_0426000,1.284589,21
PF3D7_0426000,1.409748,54
PF3D7_1226200,1.259149,15
PF3D7_1226200,1.181935,24
PF3D7_1226200,1.276240,54
PF3D7_0315200,1.091127,21
PF3D7_0937200,1.497180,21
PF3D7_0937200,1.940080,27
PF3D7_0937200,2.928070,33
PF3D7_0937200,3.259780,45
PF3D7_0937200,1.909785,54
PF3D7_0517500,1.328718,21
PF3D7_0517500,2.547520,45
PF3D7_0517500,1.426722,54
PF3D7_1475800,1.455560,6
PF3D7_1475800,1.051713,18
PF3D7_1475800,1.227402,54
PF3D7_0412900,1.070065,24
PF3D7_0706600,1.279411,27
PF3D7_0706600,1.220905,33
PF3D7_0706600,1.975704,42
PF3D7_1041000,2.221660,3
PF3D7_1041000,1.000000,36
PF3D7_0217000,1.100830,6
PF3D7_0217000,1.118382,12
PF3D7_0217000,1.131088,45
PF3D7_0222300,1.000000,24
PF3D7_0222300,1.324085,36
PF3D7_0222300,3.085560,45
PF3D7_1254600,1.144993,27
PF3D7_1254600,1.000000,36
PF3D7_1026500,1.000000,54
PF3D7_1479800,1.140645,3
PF3D7_1479800,1.112305,24
PF3D7_1479800,1.000000,36
PF3D7_0832250,2.774170,6
PF3D7_0832250,1.000000,27
PF3D7_0832250,1.740030,39
PF3D7_0832250,2.272040,45
PF3D7_0220200,596.410000,3
PF3D7_0220200,162.195000,27
PF3D7_0220200,392.612000,39
PF3D7_0401600,477.742000,3
PF3D7_0401600,19.262200,27
PF3D7_0401600,239.008000,39
PF3D7_1113100,411.807000,6
PF3D7_1113100,139.209000,18
PF3D7_1113100,358.875000,42
PF3D7_1113100,126.696000,57
PF3D7_0918500,4.282580,6
PF3D7_0918500,10.715300,45
PF3D7_0500800,25.714200,36
PF3D7_0532400,15.646100,33
PF3D7_0907700,156.835000,21
PF3D7_0907700,145.479000,27
PF3D7_1002100,23.632900,15
PF3D7_1002100,23.360300,21
PF3D7_1002100,16.653600,27
PF3D7_1002100,27.665200,54
PF3D7_1026000,34.405100,30
PF3D7_0220700,10.667600,27
PF3D7_1434800,31.022400,30
PF3D7_1434800,19.466900,42
PF3D7_1366500,4.696540,9
PF3D7_1366500,41.047200,36
PF3D7_1366500,7.258220,45
PF3D7_0509400,13.119600,27
PF3D7_1149400,6.518910,36
PF3D7_1025000,24.932800,21
PF3D7_1025000,25.607600,54
PF3D7_0911900,127.707000,18
PF3D7_0911900,149.917000,30
PF3D7_0911900,125.814000,57
PF3D7_1470900,128.456000,12
PF3D7_1470900,186.995000,30
PF3D7_1470900,67.736400,39
PF3D7_1439000,2.314260,6
PF3D7_1439000,204.852000,30
PF3D7_1439000,4.115780,42
PF3D7_1433500,41.318600,15
PF3D7_1433500,75.920600,27
PF3D7_1433500,49.099900,51
PF3D7_1028300,11.648300,27
PF3D7_1139300,11.626000,33
PF3D7_0306000,2.375520,9
PF3D7_0306000,3.244920,45
PF3D7_1426700,21.995300,18
PF3D7_1426700,57.694300,42
PF3D7_1426700,24.713500,54
PF3D7_0935700,56.103300,6
PF3D7_0935700,1.877798,24
PF3D7_0935700,53.320300,45
PF3D7_1458000,39.525800,21
PF3D7_1458000,33.252800,27
PF3D7_1458000,148.760000,42
PF3D7_1318800,204.934000,6
PF3D7_1318800,120.352000,18
PF3D7_1318800,159.071000,42
