gene,expr,timepoint
PF3D7_0704300,37.386300,48
PF3D7_0704300,1.760101,60
PF3D7_0704300,1.746746,66
PF3D7_1403400,1.138583,9
PF3D7_1403400,1.183400,15
PF3D7_1403400,1.210120,21
PF3D7_1403400,4.664640,48
PF3D7_1403400,1.175551,63
PF3D7_1315100,3.198030,15
PF3D7_1315100,1.321152,24
PF3D7_1315100,1.518288,33
PF3D7_1315100,1.920978,42
PF3D7_1315100,5.125660,51
PF3D7_1315100,5.708710,57
PF3D7_1315100,2.470520,63
PF3D7_1362500,1.153228,18
PF3D7_1362500,1.037291,24
PF3D7_1362500,4.012790,48
PF3D7_1362500,1.269242,60
PF3D7_1362500,1.049124,66
PF3D7_0304300,1.090852,18
PF3D7_0304300,1.092273,27
PF3D7_0304300,2.861570,48
PF3D7_0304300,1.513566,57
PF3D7_0304300,1.157836,63
PF3D7_0619700,1.511419,12
PF3D7_0619700,1.297930,24
PF3D7_0619700,1.519691,63
PF3D7_1226000,1.223017,9
PF3D7_1226000,1.177084,15
PF3D7_1226000,1.147982,63
PF3D7_1431400,1.184404,15
PF3D7_1431400,1.088029,21
PF3D7_1431400,1.000000,27
PF3D7_1431400,1.042123,33
PF3D7_1431400,66.620000,48
PF3D7_0530300,1.077144,15
PF3D7_0530300,1.034941,24
PF3D7_0530300,19.219000,48
PF3D7_0522700,1.000000,66
PF3D7_0522700,3.559130,48
PF3D7_0522700,1.127082,57
PF3D7_1245000,1.342363,6
PF3D7_1245000,1.265738,12
PF3D7_1245000,1.063609,18
PF3D7_1245000,1.000000,27
PF3D7_1245000,5.015400,48
PF3D7_1245000,1.467440,57
PF3D7_1245000,1.108761,66
PF3D7_1226200,1.575474,18
PF3D7_1226200,1.121765,27
PF3D7_1226200,1.150684,33
PF3D7_1226200,1.392714,42
PF3D7_1226200,3.949520,51
PF3D7_1226200,1.570040,63
PF3D7_1206100,1.169278,15
PF3D7_1206100,1.000000,21
PF3D7_1206100,1.055550,27
PF3D7_1206100,7.520410,48
PF3D7_0421100,2.825750,21
PF3D7_0421100,1.040607,36
PF3D7_0421100,1.042818,45
PF3D7_1301900,3.669250,12
PF3D7_1301900,1.000000,27
PF3D7_1301900,2.601460,39
PF3D7_1301900,6.424870,45
PF3D7_1301900,2.656330,54
PF3D7_1301900,1.417296,63
PF3D7_0715400,1.000000,68
PF3D7_0715400,1.137729,27
PF3D7_0715400,2.852420,48
PF3D7_0715400,1.091988,57
PF3D7_0302400,1.065993,15
PF3D7_0302400,1.000000,36
PF3D7_0302400,1.260350,57
mal_rna_18,664.210000,6
mal_rna_18,80.451000,15
mal_rna_18,1.000000,21
mal_rna_18,3826.470000,48
mal_rna_18,627.887000,57
mal_rna_18,43.250600,63
PF3D7_1012400,80.016000,6
PF3D7_1012400,1698.830000,21
PF3D7_1012400,2166.570000,27
PF3D7_1012400,152.404000,48
PF3D7_1012400,936.394000,63
malmito_rna_1,175.380000,12
malmito_rna_1,1.000000,18
malmito_rna_1,68.723900,24
malmito_rna_1,2808.720000,48
PF3D7_0626800,235.864000,3
PF3D7_0626800,1824.660000,21
PF3D7_0626800,944.164000,30
PF3D7_0626800,343.639000,48
PF3D7_1323400,263.867000,3
PF3D7_1323400,1583.230000,21
PF3D7_1323400,406.959000,48
PF3D7_1323100,180.888000,3
PF3D7_1323100,959.549000,21
PF3D7_1323100,1263.210000,27
PF3D7_1323100,233.006000,48
PF3D7_1421200,200.567000,3
PF3D7_1421200,925.439000,21
PF3D7_1421200,256.120000,48
PF3D7_1421200,874.993000,63
PF3D7_1222300,11.198600,9
PF3D7_1222300,205.875000,30
PF3D7_1222300,98.953700,48
PF3D7_1222300,20.406200,57
PF3D7_0214100,58.961200,33
PF3D7_0214100,241.051000,54
PF3D7_0802000,2.663700,15
PF3D7_0802000,27.977800,48
PF3D7_0802000,3.458740,60
PF3D7_1008700,3.532450,15
PF3D7_1008700,3.166630,24
PF3D7_1008700,184.782000,48
PF3D7_1008700,5.337090,66
PF3D7_0508300,9.393510,6
PF3D7_0508300,130.333000,33
PF3D7_0508300,18.783100,48
PF3D7_1301200,5.087250,3
PF3D7_1301200,5.649220,39
PF3D7_1301200,5.377610,48
PF3D7_1451500,20.548300,3
PF3D7_1451500,95.047400,15
PF3D7_1451500,18.518600,45
PF3D7_1247400,7.742240,6
PF3D7_1247400,71.860400,21
PF3D7_1247400,21.417200,48
PF3D7_1247400,23.049500,54
PF3D7_1247400,60.570300,66
PF3D7_1148800,1.956700,36
PF3D7_0901700,1.129172,12
PF3D7_0901700,16.038800,48
PF3D7_0901700,1.494755,63
PF3D7_1343300,4.977250,12
PF3D7_1343300,5.516710,18
PF3D7_1343300,29.044800,48
PF3D7_1343300,5.619330,60
PF3D7_1343300,5.844090,66
PF3D7_1126400,8.841560,3
PF3D7_1126400,72.801900,15
PF3D7_1126400,70.218200,27
PF3D7_1126400,12.224600,48
PF3D7_1126400,71.473700,66
PF3D7_0602900,64.254800,3
PF3D7_0602900,22.981200,18
PF3D7_0602900,5.437290,33
PF3D7_1344900,75.184400,12
PF3D7_1344900,78.040400,24
PF3D7_1344900,10.411410,45
PF3D7_1344900,27.836200,51
PF3D7_1427200,45.438200,3
PF3D7_1427200,1.965690,33
PF3D7_1427200,45.458900,51
PF3D7_1427200,37.692000,57
PF3D7_0903000,1.000000,12
PF3D7_0903000,1.223018,21
PF3D7_0903000,41.524900,36
PF3D7_0903000,9.435250,48
PF3D7_0903000,1.381939,60
PF3D7_1132800,2.447530,15
PF3D7_1132800,3.232500,21
PF3D7_1132800,5.932890,27
PF3D7_1132800,461.134000,48
PF3D7_1132800,4.211080,66
PF3D7_1443400,1.712596,9
PF3D7_1443400,15.234900,48
PF3D7_1443400,3.083440,57
PF3D7_0803700,1.966595,12
PF3D7_0803700,2.107820,21
PF3D7_0803700,16.097800,48
PF3D7_0803700,1.714288,66
PF3D7_0918700,1.367504,33
PF3D7_0918700,97.409200,51
PF3D7_0918700,51.777600,60
PF3D7_0111500,1.244168,18
PF3D7_0111500,52.350800,39
PF3D7_0508800,1.686090,15
PF3D7_0508800,2.122930,21
PF3D7_0508800,55.064100,42
PF3D7_0508800,27.309600,48
PF3D7_0508800,2.315790,66
PF3D7_1459300,37.028100,3
PF3D7_1459300,8.500500,18
PF3D7_1459300,2.167760,33
PF3D7_1459300,33.252000,45
PF3D7_0110900,2.252060,3
PF3D7_0110900,36.745500,18
PF3D7_0110900,2.075330,48
PF3D7_0110900,40.354100,66
PF3D7_0934400,1.000000,15
PF3D7_0934400,1.181032,24
PF3D7_0934400,25.825200,48
PF3D7_0934400,1.317962,66
PF3D7_1310500,22.055800,3
PF3D7_1310500,51.077600,15
PF3D7_1310500,36.808400,36
PF3D7_1310500,21.402300,48
PF3D7_1025300,1.595422,9
PF3D7_1025300,7.799280,48
PF3D7_1025300,3.563110,54
PF3D7_1025300,5.406460,63
PF3D7_0109400,1.448109,6
PF3D7_0109400,10.430580,21
PF3D7_0109400,14.182200,48
PF3D7_0109400,7.777080,57
PF3D7_0725300,33.967500,15
PF3D7_0725300,33.187200,24
PF3D7_0725300,3.309190,42
PF3D7_0613000,3.597110,6
PF3D7_0613000,1.381322,12
PF3D7_0613000,1.396064,21
PF3D7_0613000,1.825041,66
PF3D7_0201900,1.767529,9
PF3D7_0201900,12.493900,42
PF3D7_0201900,2.256120,54
PF3D7_0201900,1.827976,60
PF3D7_1323700,1.419326,18
PF3D7_1323700,1.709805,27
PF3D7_1323700,717.654000,48
PF3D7_1149400,1.565770,9
PF3D7_1149400,2.715650,21
PF3D7_1149400,2.673850,57
PF3D7_1432000,1.857292,9
PF3D7_1432000,2.187700,18
PF3D7_1432000,7.077200,48
PF3D7_1432000,2.156270,57
PF3D7_1446500,23.233300,3
PF3D7_1446500,65.671700,12
PF3D7_1446500,32.111000,48
PF3D7_0407400,3.970530,9
PF3D7_0407400,13.018900,24
PF3D7_0407400,2.419610,48
PF3D7_1238500,1.383889,9
PF3D7_1238500,1.317015,15
PF3D7_1238500,5.637870,48
PF3D7_1238500,1.337165,63
PF3D7_1147300,1.255676,12
PF3D7_1147300,1.204800,24
PF3D7_1147300,18.139700,48
PF3D7_1147300,1.322614,60
PF3D7_1147300,1.318832,66
PF3D7_1439000,7.889380,12
PF3D7_1439000,1.996953,27
PF3D7_1439000,103.090000,48
PF3D7_1134100,9.131970,18
PF3D7_1134100,12.588700,27
PF3D7_1134100,30.346000,48
PF3D7_1134100,13.505900,60
PF3D7_1134100,12.200700,66
PF3D7_1335800,1.424316,12
PF3D7_1335800,31.726200,42
PF3D7_1335800,13.612900,48
PF3D7_1335800,1.519181,60
PF3D7_1252900,2.236410,30
PF3D7_1252900,1.748046,39
PF3D7_0918600,1.202671,9
PF3D7_0918600,4.874260,48
PF3D7_0918600,1.951100,54
PF3D7_0311300,1.336182,15
PF3D7_0311300,1.141841,27
PF3D7_0311300,59.532400,48
PF3D7_1441000,20.237900,12
PF3D7_1441000,20.128100,18
PF3D7_1441000,3.961280,45
PF3D7_0105300,1.223763,15
PF3D7_0105300,1.000000,24
PF3D7_0105300,1.201278,30
PF3D7_0105300,268.731000,48
PF3D7_0105300,1.890053,66
PF3D7_0923400,3.782990,6
PF3D7_0923400,5.074350,21
PF3D7_0923400,3.546360,54
PF3D7_0923400,3.381820,60
PF3D7_1137400,1.496001,6
PF3D7_1137400,4.218620,48
PF3D7_1137400,2.367440,57
PF3D7_1137400,3.097630,66
PF3D7_1229300,1.497621,30
PF3D7_1229300,110.653000,48
PF3D7_1229300,2.742050,66
PF3D7_1430000,2.355360,6
PF3D7_1430000,12.583000,24
PF3D7_1430000,12.173100,30
PF3D7_1430000,3.013430,51
PF3D7_1430000,9.961160,66
PF3D7_1212400,1.098124,9
PF3D7_1212400,1.446331,21
PF3D7_1212400,1.204921,57
PF3D7_1212400,1.248601,63
PF3D7_1251400,4.202500,6
PF3D7_1251400,6.293520,18
PF3D7_1251400,12.565300,27
PF3D7_1251400,2.974640,48
PF3D7_1251400,12.312500,63
PF3D7_1229700,1.000000,63
PF3D7_1229700,2.077750,27
PF3D7_1229700,72.494300,39
PF3D7_0918200,2.821530,9
PF3D7_0918200,1.649838,21
PF3D7_0918200,1.921347,27
PF3D7_0918200,18.819700,48
PF3D7_0918200,1.407196,63
PF3D7_0729600,3.310500,6
PF3D7_0729600,2.076030,12
PF3D7_0729600,1.250739,24
PF3D7_0729600,12.728000,48
PF3D7_1113300,4.595210,12
PF3D7_1113300,3.330730,18
PF3D7_1113300,3.579620,27
PF3D7_1113300,43.395000,48
PF3D7_1113300,4.678600,66
PF3D7_0921700,2.276780,12
PF3D7_0921700,1.647366,21
PF3D7_0921700,2.281910,60
PF3D7_0921700,1.674265,66
PF3D7_1133200,1.127342,15
PF3D7_1133200,1.108146,24
PF3D7_1133200,28.948800,48
PF3D7_0607600,1.160770,15
PF3D7_0607600,1.060682,24
PF3D7_0512800,1.101948,9
PF3D7_0512800,4.546360,27
PF3D7_0512800,1.523987,54
PF3D7_0512800,4.474850,66
PF3D7_0508500,3.128530,15
PF3D7_0508500,1.859327,30
PF3D7_0508500,33.611900,48
PF3D7_0611600,3.056960,12
PF3D7_0611600,1.592277,21
PF3D7_0611600,1.361068,30
PF3D7_0611600,64.384000,48
PF3D7_0611600,1.743893,66
PF3D7_0408200,4.492040,3
PF3D7_0408200,3.561810,21
PF3D7_0408200,1.448241,30
PF3D7_0408200,3.489470,42
PF3D7_0408200,4.948600,60
PF3D7_1439700,1.409044,15
PF3D7_1439700,11.339900,48
PF3D7_1439700,1.806863,57
PF3D7_1439700,1.696071,63
PF3D7_0415800,1.030627,18
PF3D7_0415800,1.029815,24
PF3D7_0415800,3.964100,42
PF3D7_0415800,28.527400,51
PF3D7_1346900,1.291127,9
PF3D7_1346900,1.115583,15
PF3D7_1346900,1.110352,21
PF3D7_1346900,1.113788,27
PF3D7_1346900,32.025800,48
PF3D7_1346900,1.245859,63
PF3D7_1372600,1.000000,6
PF3D7_1372600,2.485790,21
PF3D7_1372600,1.551714,45
PF3D7_1372600,1.350375,54
PF3D7_1372600,1.169637,60
PF3D7_0405200,3.878060,9
PF3D7_0405200,2.785160,21
PF3D7_0405200,3.765780,30
PF3D7_0405200,9.717200,39
PF3D7_0405200,56.216900,48
PF3D7_0405200,3.086590,66
PF3D7_0716600,1.185365,6
PF3D7_0716600,1.086327,12
PF3D7_0716600,1.154979,18
PF3D7_0716600,1.145238,60
PF3D7_0716600,1.044165,66
PF3D7_1226500,1.670810,9
PF3D7_1226500,3.328790,24
PF3D7_1226500,1.872688,48
PF3D7_1226500,1.986870,54
PF3D7_1226500,2.660180,63
PF3D7_0303400,1.658763,15
PF3D7_0303400,1.369971,21
PF3D7_0303400,1.152596,27
PF3D7_0303400,14.107300,48
PF3D7_1363700,1.122815,6
PF3D7_1363700,1.028598,12
PF3D7_1363700,1.084283,21
PF3D7_1363700,3.408600,48
PF3D7_1363700,1.072171,60
PF3D7_1363700,1.073154,66
PF3D7_1201800,1.354712,9
PF3D7_1201800,1.140827,15
PF3D7_1201800,1.134454,21
PF3D7_1201800,5.746470,48
PF3D7_1201800,1.462984,57
PF3D7_1021300,1.639378,18
PF3D7_1021300,1.543891,30
PF3D7_1021300,2.373420,57
PF3D7_0511600,2.329490,9
PF3D7_0511600,1.593868,27
PF3D7_0511600,2.602810,60
PF3D7_0511600,2.049770,66
PF3D7_0311900,1.038222,9
PF3D7_0311900,1.803707,48
PF3D7_0311900,1.099777,57
PF3D7_0311900,1.392339,66
PF3D7_0704500,1.236256,33
PF3D7_1141800,1.075666,18
PF3D7_1141800,1.000000,27
PF3D7_1141800,74.448700,48
PF3D7_0826000,1.130989,12
PF3D7_0826000,2.112480,48
PF3D7_0826000,1.174064,63
PF3D7_1350400,2.633190,3
PF3D7_1350400,2.048240,9
PF3D7_1350400,1.294990,27
PF3D7_1350400,3.925570,48
PF3D7_1350400,2.116450,57
PF3D7_0615300,2.320400,6
PF3D7_0615300,1.685449,15
PF3D7_0615300,1.570989,27
PF3D7_0615300,3.919540,48
PF3D7_0615300,1.340811,66
PF3D7_0927100,1.000000,60
PF3D7_0927100,4.685510,48
PF3D7_1404600,1.811232,6
PF3D7_1404600,1.033739,21
PF3D7_1404600,1.000000,30
PF3D7_1404600,2.148280,48
PF3D7_1404600,1.228425,66
PF3D7_0617400,12.601800,21
PF3D7_0617400,1.189368,33
PF3D7_0617400,1.089569,39
PF3D7_0617400,1.066037,48
PF3D7_0312100,1.288674,6
PF3D7_0312100,1.000000,12
PF3D7_0312100,1.031327,24
PF3D7_0312100,6.028620,48
PF3D7_0312100,1.055023,66
PF3D7_1313600,1.326721,12
PF3D7_1313600,1.290121,18
PF3D7_1313600,1.048773,30
PF3D7_1328000,1.376755,15
PF3D7_1328000,1.370483,24
PF3D7_1328000,6.358550,48
PF3D7_1328000,1.326890,63
PF3D7_0614600,1.000000,30
PF3D7_0614600,7.226470,48
PF3D7_0614600,1.019338,66
PF3D7_0210400,1.000000,12
PF3D7_0210400,9.820130,48
PF3D7_0210400,1.267662,57
PF3D7_0210400,1.607207,66
PF3D7_0310000,1.682654,6
PF3D7_0310000,1.000000,15
PF3D7_0310000,1.185207,24
PF3D7_0310000,14.584800,48
PF3D7_0310000,1.133719,60
PF3D7_0304500,1.000000,15
PF3D7_0304500,1.195165,21
PF3D7_0304500,1.403221,57
PF3D7_0304500,1.101637,66
PF3D7_1003100,1.000000,60
PF3D7_1003100,1.831171,24
PF3D7_1003100,8.952070,48
PF3D7_1003100,1.364965,66
PF3D7_0414600,1.253169,15
PF3D7_0414600,1.000000,24
PF3D7_0414600,55.549300,48
PF3D7_0414600,2.241870,60
PF3D7_1308100,1.000000,60
PF3D7_1308100,4.913020,48
PF3D7_0805000,1.498661,6
PF3D7_0805000,1.000000,24
PF3D7_0805000,1.107471,30
PF3D7_0805000,11.067200,48
PF3D7_0805000,1.190607,63
PF3D7_0504600,1.078798,18
PF3D7_0504600,1.000000,30
PF3D7_0504600,32.883900,48
PF3D7_0504600,1.303145,66
PF3D7_0324500,1.000000,12
PF3D7_0324500,2.105110,42
PF3D7_0324500,1.111883,57
PF3D7_0324500,1.090488,63
PF3D7_1114400,1.155776,6
PF3D7_1114400,1.000000,15
PF3D7_1114400,1.042263,24
PF3D7_1114400,1.122704,57
PF3D7_1114400,1.059544,63
PF3D7_1409700,1.000000,9
PF3D7_1409700,1.068998,54
PF3D7_0802700,1.062018,15
PF3D7_0802700,1.000000,66
PF3D7_0802700,1.075555,33
PF3D7_0802700,1.244667,57
PF3D7_1005800,1.000000,68
PF3D7_1005800,23.538900,48
PF3D7_1005800,1.328030,60
PF3D7_1415500,1.024787,9
PF3D7_1415500,1.000000,21
PF3D7_1415500,2.350400,48
PF3D7_1415500,1.010466,63
mal_rna_15,702.614000,12
mal_rna_15,1.000000,18
mal_rna_15,818.458000,24
mal_rna_15,14773.800000,48
mal_rna_15,1181.400000,60
mal_rna_15,958.182000,66
PF3D7_1402500,230.773000,3
PF3D7_1402500,1444.730000,21
PF3D7_1402500,1690.760000,27
PF3D7_1402500,373.842000,48
PF3D7_0415900,1200.850000,21
PF3D7_0415900,331.888000,48
PF3D7_1361100,357.346000,15
PF3D7_1361100,37.890000,33
PF3D7_1361100,331.573000,54
PF3D7_0219700,4.466290,33
PF3D7_0219700,7.320650,39
PF3D7_0219700,450.366000,51
PF3D7_0907900,3.154950,9
PF3D7_0907900,47.685800,27
PF3D7_0907900,85.224500,36
PF3D7_0907900,18.213200,48
PF3D7_0907900,12.144700,54
PF3D7_0731300,9.877460,6
PF3D7_0731300,11.914700,12
PF3D7_0731300,14.791900,54
PF3D7_0731300,18.871400,63
PF3D7_0924000,67.607100,18
PF3D7_0924000,21.450600,33
PF3D7_0924000,138.341000,51
PF3D7_0924000,102.912000,57
PF3D7_1450200,80.265000,9
PF3D7_1450200,84.439500,15
PF3D7_1450200,13.457500,42
PF3D7_1450200,33.934200,51
PF3D7_1243100,7.812830,3
PF3D7_1243100,86.431300,15
PF3D7_1243100,63.305100,21
PF3D7_1243100,10.947090,48
PF3D7_1025600,5.403930,6
PF3D7_1025600,1.000000,12
PF3D7_1025600,3.389610,24
PF3D7_1025600,100.069300,48
PF3D7_1025600,2.725290,60
PF3D7_1116500,2.403010,18
PF3D7_1116500,109.563000,48
PF3D7_1116500,2.990000,66
PF3D7_0409600,2.246790,12
PF3D7_0409600,54.236900,42
PF3D7_0409600,33.404700,48
PF3D7_0409600,3.424460,63
PF3D7_1003800,12.424700,3
PF3D7_1003800,78.380600,15
PF3D7_1003800,90.426800,21
PF3D7_1003800,83.832200,27
PF3D7_1003800,16.227700,45
PF3D7_1003800,90.293100,63
PF3D7_1133800,52.709900,3
PF3D7_1133800,28.284200,18
PF3D7_1133800,27.682900,24
PF3D7_1133800,56.433000,48
PF3D7_1133800,39.566800,57
PF3D7_0105600,4.994790,3
PF3D7_0105600,22.437300,30
PF3D7_0105600,5.980400,48
PF3D7_1423200,3.753310,3
PF3D7_1423200,27.736600,33
PF3D7_1423200,5.594260,48
PF3D7_1139300,1.903586,12
PF3D7_1139300,4.852610,48
PF3D7_1139300,2.287560,57
PF3D7_0109200,4.496530,6
PF3D7_0109200,34.751100,27
PF3D7_0109200,35.936500,33
PF3D7_0109200,6.585090,48
PF3D7_0109200,9.270100,54
PF3D7_1331300,1.726880,15
PF3D7_1331300,1.536695,27
PF3D7_1331300,71.215500,48
PF3D7_1331300,2.062990,63
PF3D7_0420600,1.329312,18
PF3D7_0420600,49.489600,48
PF3D7_0420600,1.965258,66
PF3D7_0520800,3.279040,9
PF3D7_0520800,7.921590,48
PF3D7_0520800,4.191360,54
PF3D7_0108800,2.818010,6
PF3D7_0108800,22.206200,36
PF3D7_0108800,9.214390,48
PF3D7_0108800,5.105150,57
PF3D7_1412100,1.473231,18
PF3D7_1412100,1.298091,24
PF3D7_1412100,41.224400,42
PF3D7_1412100,37.210800,48
PF3D7_1412100,1.535462,66
PF3D7_1002500,2.033180,12
PF3D7_1002500,9.317750,48
PF3D7_1002500,3.897070,60
PF3D7_1002500,3.995250,66
PF3D7_1345500,1.126945,9
PF3D7_1345500,1.100799,15
PF3D7_1345500,13.341500,33
PF3D7_1345500,8.037340,48
PF3D7_1345500,1.321618,63
PF3D7_1035900,2.628140,21
PF3D7_1035900,1.441480,33
PF3D7_1010100,11.435700,30
PF3D7_1010100,19.417900,42
PF3D7_1010100,58.966500,51
PF3D7_0501800,1.212443,9
PF3D7_0501800,1.189774,15
PF3D7_0501800,1.301976,21
PF3D7_0501800,12.700900,48
PF3D7_0501800,1.379253,60
PF3D7_0501800,1.335492,66
PF3D7_1009500,1.576497,6
PF3D7_1009500,3.416350,12
PF3D7_1009500,19.300100,33
PF3D7_1009500,5.489160,48
PF3D7_1009500,3.770030,57
PF3D7_0208500,1.000000,9
PF3D7_0208500,1.706138,18
PF3D7_0208500,2.195300,27
PF3D7_0208500,21.826400,48
PF3D7_1409800,1.297949,6
PF3D7_1409800,1.185012,12
PF3D7_1409800,1.221429,18
PF3D7_1409800,1.375507,57
PF3D7_1409800,1.430240,63
PF3D7_1116600,3.198410,24
PF3D7_1116600,7.666440,57
PF3D7_1116600,3.748460,66
PF3D7_1345800,8.157120,3
PF3D7_1345800,30.377300,15
PF3D7_1345800,29.814800,21
PF3D7_1345800,10.752180,48
PF3D7_1131000,1.000000,9
PF3D7_1131000,1.394116,21
PF3D7_1131000,1.506221,60
PF3D7_0725000,2.486220,12
PF3D7_0725000,18.527200,48
PF3D7_0725000,3.079160,60
PF3D7_1454000,9.058240,3
PF3D7_1454000,24.143000,12
PF3D7_1454000,27.639500,18
PF3D7_1454000,9.459130,45
PF3D7_1454000,23.327500,60
PF3D7_1036600,1.000000,24
PF3D7_1036600,1.073911,63
PF3D7_0805700,1.213653,18
PF3D7_0805700,1.069330,24
PF3D7_0805700,75.418300,48
PF3D7_0805700,1.334867,66
PF3D7_0613500,1.207416,12
PF3D7_0613500,10.564390,36
PF3D7_0613500,4.122270,48
PF3D7_0613500,1.561307,57
PF3D7_0524600,2.414220,12
PF3D7_0524600,1.534345,21
PF3D7_0524600,23.366500,48
PF3D7_0524600,2.692780,57
PF3D7_0524600,1.612202,66
PF3D7_1009600,1.381820,9
PF3D7_1009600,1.705303,18
PF3D7_1009600,3.007190,48
PF3D7_1009600,1.930283,57
PF3D7_0204900,1.280018,9
PF3D7_0204900,1.222345,15
PF3D7_0204900,7.423370,48
PF3D7_0204900,1.442206,66
PF3D7_1235600,2.764200,12
PF3D7_1235600,1.725997,27
PF3D7_1235600,66.210400,48
PF3D7_1235600,2.327320,63
PF3D7_0530200,1.046550,15
PF3D7_0530200,1.052711,24
PF3D7_0530200,24.534000,48
PF3D7_0530200,1.396073,63
PF3D7_0505500,2.608110,9
PF3D7_0505500,1.732334,24
PF3D7_0505500,17.627900,48
PF3D7_0505500,2.278020,66
PF3D7_0707800,1.457547,15
PF3D7_0707800,1.280638,24
PF3D7_0707800,6.278100,48
PF3D7_0209600,2.125320,21
PF3D7_0209600,1.449247,30
PF3D7_0209600,36.349200,48
PF3D7_0522500,1.214730,15
PF3D7_0522500,1.243148,24
PF3D7_0522500,37.703400,48
PF3D7_0522500,1.320297,66
PF3D7_1463900,4.093880,15
PF3D7_1463900,3.427840,21
PF3D7_1463900,1.552786,30
PF3D7_1463900,271.767000,48
PF3D7_0724200,2.656340,3
PF3D7_0724200,19.495100,15
PF3D7_0724200,20.136200,24
PF3D7_0724200,17.742900,30
PF3D7_0724200,3.204950,48
PF3D7_1003200,1.000000,60
PF3D7_1003200,1.153794,21
PF3D7_1003200,3.520700,48
PF3D7_1129500,2.468980,6
PF3D7_1129500,2.292240,12
PF3D7_1129500,2.000740,18
PF3D7_1129500,2.465670,57
PF3D7_1129500,2.516650,66
PF3D7_1456300,5.706770,15
PF3D7_1456300,8.336960,24
PF3D7_1456300,2.235240,45
PF3D7_1456300,7.504050,66
PF3D7_0934900,2.125640,33
PF3D7_0934900,2.248920,42
PF3D7_0213400,1.582349,9
PF3D7_0213400,1.268931,18
PF3D7_0213400,1.261801,24
PF3D7_0213400,3.875810,48
PF3D7_0213400,1.163933,63
PF3D7_0811900,1.115109,15
PF3D7_0811900,8.620720,48
PF3D7_0811900,1.235267,60
PF3D7_0811900,1.381553,66
PF3D7_0723500,1.558215,6
PF3D7_0723500,8.278520,21
PF3D7_0723500,3.590140,36
PF3D7_0723500,1.643970,48
PF3D7_0925300,1.000000,18
PF3D7_0925300,1.047050,24
PF3D7_0925300,14.054000,48
PF3D7_0925300,1.154671,63
PF3D7_1361400,1.000000,24
PF3D7_1361400,37.016400,48
PF3D7_1361400,1.139037,66
PF3D7_1106200,1.174546,9
PF3D7_1106200,1.120909,18
PF3D7_1106200,1.296172,57
PF3D7_1106200,1.223962,66
PF3D7_1469500,5.550090,18
PF3D7_1469500,1.564558,42
PF3D7_1469500,7.021670,63
PF3D7_1427600,1.050303,12
PF3D7_1427600,1.197667,21
PF3D7_1427600,2.557590,48
PF3D7_1427600,1.126946,60
PF3D7_1128900,1.191659,15
PF3D7_1128900,1.037737,27
PF3D7_1128900,1.046699,33
PF3D7_1128900,118.105000,48
PF3D7_0829900,1.188166,12
PF3D7_0829900,1.316572,60
PF3D7_1433700,1.481118,9
PF3D7_1433700,1.877185,24
PF3D7_1433700,3.222620,48
PF3D7_1433700,1.600063,57
PF3D7_1433700,1.660252,63
PF3D7_1214100,1.293240,15
PF3D7_1214100,1.258260,24
PF3D7_1214100,12.295300,48
PF3D7_1214100,1.268563,63
PF3D7_1406400,1.099047,9
PF3D7_1406400,1.039324,15
PF3D7_1406400,1.037544,21
PF3D7_1406400,1.154852,27
PF3D7_1406400,4.976110,48
PF3D7_1422500,1.700057,12
PF3D7_1422500,1.229240,21
PF3D7_1422500,28.919300,48
PF3D7_1422500,1.408588,63
PF3D7_0415200,1.861959,9
PF3D7_0415200,1.843135,15
PF3D7_0415200,1.314496,24
PF3D7_0415200,5.381970,48
PF3D7_0415200,1.697864,57
PF3D7_0614700,1.079233,15
PF3D7_0614700,1.113471,21
PF3D7_0614700,1.078003,27
PF3D7_0614700,51.166900,48
PF3D7_0614700,1.118186,66
PF3D7_0500900,1.696403,18
PF3D7_0500900,1.746587,27
PF3D7_0500900,1.705081,33
PF3D7_0500900,68.599300,48
PF3D7_1234300,1.318823,6
PF3D7_1234300,1.038194,15
PF3D7_1234300,1.036466,21
PF3D7_1234300,1.037601,27
PF3D7_1234300,3.114860,48
PF3D7_1234300,1.020311,63
PF3D7_0316200,1.045155,15
PF3D7_0316200,1.040904,24
PF3D7_0316200,7.185420,48
PF3D7_0316200,1.004490,66
PF3D7_1138400,1.096639,30
PF3D7_1138400,31.452100,48
PF3D7_1138400,1.310330,66
PF3D7_0105900,1.108527,12
PF3D7_0105900,1.053307,21
PF3D7_0105900,1.109933,27
PF3D7_0105900,18.502100,42
PF3D7_0105900,11.820500,48
PF3D7_0105900,1.029691,63
PF3D7_1344500,1.000000,30
PF3D7_1344500,1.102172,66
PF3D7_1007300,1.110230,15
PF3D7_1007300,1.070161,21
PF3D7_1007300,1.072345,27
PF3D7_1007300,1.089527,33
PF3D7_1007300,1.182691,66
PF3D7_1475800,1.256259,12
PF3D7_1475800,1.000000,24
PF3D7_1475800,1.158119,30
PF3D7_1475800,1.262202,66
PF3D7_0528300,1.000000,18
PF3D7_0528300,1.056150,24
PF3D7_0528300,1.090618,33
PF3D7_0528300,1.320521,66
PF3D7_1325400,1.251595,12
PF3D7_1325400,1.195424,24
PF3D7_1325400,1.194052,30
PF3D7_1325400,31.018800,48
PF3D7_1325400,1.235978,66
PF3D7_1432200,1.180595,12
PF3D7_1432200,1.185265,18
