gene,expr,timepoint
PF3D7_1251300,16.275600,30
PF3D7_1251300,166.241000,54
PF3D7_1251300,159.026000,48
PF3D7_1104800,8.732340,9
PF3D7_1104800,32.339200,54
PF3D7_1104800,107.432000,42
PF3D7_1104800,94.004200,48
PF3D7_0533100,77.892000,27
PF3D7_0533100,6.874330,54
PF3D7_0522500,13.268600,30
PF3D7_0522500,222.170000,51
PF3D7_0908300,73.385400,48
PF3D7_0908300,52.028900,42
PF3D7_0908300,86.034200,54
PF3D7_0513800,16.778100,30
PF3D7_0513800,194.138000,48
PF3D7_0513800,14.554300,15
PF3D7_1106300,26.293500,45
PF3D7_1106300,28.646300,39
PF3D7_1353400,33.033000,33
PF3D7_1353400,12.208900,51
PF3D7_1353400,30.784300,21
PF3D7_0611300,41.062000,48
PF3D7_0611300,21.655500,6
PF3D7_0611300,25.376500,57
PF3D7_1009500,33.861300,48
PF3D7_1009500,14.073300,30
PF3D7_1009500,15.579400,60
PF3D7_1004900,27.306200,54
PF3D7_1004900,44.379700,48
PF3D7_1004900,5.214340,18
PF3D7_1004900,6.894120,30
PF3D7_1312600,8.698370,30
PF3D7_1312600,5.843520,24
PF3D7_1312600,86.819700,54
PF3D7_0508200,16.061100,48
PF3D7_0508200,10.357260,36
PF3D7_0508200,4.179690,21
PF3D7_0508200,30.526900,54
PF3D7_0508200,6.088630,27
PF3D7_1439700,42.231600,48
PF3D7_1439700,27.164500,54
PF3D7_0408500,52.335600,51
PF3D7_0408500,6.864990,30
PF3D7_0408500,6.734570,12
PF3D7_0729200,17.944300,57
PF3D7_0729200,2.677790,15
PF3D7_0729200,27.901800,48
PF3D7_0729200,23.141000,42
PF3D7_1470800,32.694300,51
PF3D7_1470800,5.335760,30
PF3D7_1215400,42.936400,51
PF3D7_1215400,7.261870,30
PF3D7_1212400,12.090300,51
PF3D7_1212400,2.015130,21
PF3D7_1212400,3.338230,30
PF3D7_1212400,12.477800,45
PF3D7_0516000,4.020270,60
PF3D7_0516000,3.052110,12
PF3D7_0516000,12.062800,39
PF3D7_0516000,5.844550,27
PF3D7_0516000,6.027490,3
PF3D7_0204600,9.729030,51
PF3D7_0204600,3.909430,9
PF3D7_0204600,15.383000,39
PF3D7_1363600,9.675120,54
PF3D7_1363600,2.526210,27
PF3D7_1363600,15.378000,42
PF3D7_0411800,3.619470,30
PF3D7_0411800,12.759500,51
PF3D7_1201000,3.911840,60
PF3D7_1201000,2.562730,15
PF3D7_1201000,3.570780,27
PF3D7_1201000,58.437100,39
PF3D7_0400100,1.711242,48
PF3D7_0400100,3.202440,9
PF3D7_0400100,1.565410,54
PF3D7_0400100,7.978840,27
PF3D7_0107100,16.456400,45
PF3D7_0107100,1.743833,18
PF3D7_0107100,3.781670,60
PF3D7_0107100,1.491165,24
PF3D7_0928700,8.234900,42
PF3D7_0928700,1.621950,21
PF3D7_0928700,4.094070,60
PF3D7_0618800,3.878510,60
PF3D7_0618800,1.628028,30
PF3D7_0618800,7.639960,51
PF3D7_0618800,9.421760,45
PF3D7_1347900,1.582313,21
PF3D7_1347900,10.574610,45
PF3D7_1347900,7.993700,51
PF3D7_1347900,4.493730,57
