gene,expr,timepoint
PF3D7_1324500,31.375900,63
PF3D7_0804400,50.310200,30
PF3D7_0804400,41.487000,63
PF3D7_0925800,27.158400,24
PF3D7_0925800,29.418600,60
PF3D7_0707800,28.334000,27
PF3D7_0707800,22.006400,63
PF3D7_1427300,39.571500,27
PF3D7_1427300,29.180700,63
PF3D7_1371900,76.623000,18
PF3D7_1371900,68.978800,54
PF3D7_0905500,1.843389,18
PF3D7_0905500,237.049000,33
PF3D7_1247000,31.364900,30
PF3D7_1247000,1.262836,48
PF3D7_1247000,31.596900,66
PF3D7_0728300,1.940494,9
PF3D7_0728300,20.893200,24
PF3D7_0728300,30.755300,63
PF3D7_0727500,22.657100,27
PF3D7_0727500,18.676700,63
PF3D7_1220300,36.441400,30
PF3D7_1220300,1.309866,48
PF3D7_1315300,212.669000,33
PF3D7_1013700,19.476400,27
PF3D7_1013700,20.550800,63
PF3D7_1348400,14.362000,24
PF3D7_1348400,12.128500,60
PF3D7_1348400,10.162250,66
PF3D7_1125100,1.701826,9
PF3D7_1125100,24.198400,27
PF3D7_1125100,21.032600,63
PF3D7_1023000,10.092960,9
PF3D7_1023000,7.285870,15
PF3D7_1023000,161.708000,36
PF3D7_1023000,9.359040,51
PF3D7_0302600,17.124100,24
PF3D7_0302600,18.759400,60
PF3D7_1331000,3.961480,18
PF3D7_1331000,68.209800,33
PF3D7_1331000,4.574210,48
PF3D7_0830100,29.310100,27
PF3D7_0830100,30.438100,66
PF3D7_0937800,30.832500,9
PF3D7_0937800,50.590600,48
PF3D7_1002600,9.831000,21
PF3D7_1002600,12.917600,27
PF3D7_1002600,13.828400,60
PF3D7_0833500,29.780100,9
PF3D7_0833500,44.061200,48
PF3D7_0522100,105.346000,33
PF3D7_1413700,147.197000,36
PF3D7_1413700,3.413170,60
PF3D7_0512800,16.798400,18
PF3D7_0512800,20.843900,57
PF3D7_0309900,1.346881,9
PF3D7_0309900,11.419400,27
PF3D7_0309900,13.722400,63
PF3D7_0108100,11.886500,27
PF3D7_0108100,1.873027,45
PF3D7_0108100,10.475820,66
PF3D7_0400400,18.399600,9
PF3D7_0400400,26.438900,48
PF3D7_0400400,1.467485,63
PF3D7_0619300,8.681080,27
PF3D7_0619300,8.962500,60
PF3D7_0619300,7.462890,66
PF3D7_1122100,20.143800,27
PF3D7_1122100,1.936852,42
PF3D7_1122100,22.565000,63
PF3D7_1304600,8.123580,24
PF3D7_1304600,11.337100,60
PF3D7_0716600,12.196000,24
PF3D7_0716600,10.516640,63
PF3D7_0300100,20.218000,9
PF3D7_0300100,29.057800,48
PF3D7_1113000,34.745400,33
PF3D7_0617400,15.480900,9
PF3D7_0617400,19.316600,48
PF3D7_0617400,1.215696,63
PF3D7_0304800,1.348638,6
PF3D7_0304800,6.514050,27
PF3D7_0304800,7.339110,63
PF3D7_1300300,5.922550,9
PF3D7_1300300,1.047327,30
PF3D7_1300300,8.656860,48
PF3D7_1300300,1.172209,63
PF3D7_1138300,36.901200,21
PF3D7_1138300,33.175100,27
PF3D7_1138300,35.725900,63
PF3D7_0109850,33.616900,30
PF3D7_1370300,11550.600000,9
PF3D7_1370300,15615.800000,48
PF3D7_1370300,120.451000,63
PF3D7_1353100,2700.340000,6
PF3D7_1353100,2811.720000,45
PF3D7_1301700,3565.500000,9
PF3D7_1301700,3882.560000,45
PF3D7_0930300,40.958100,18
PF3D7_0930300,8593.910000,33
PF3D7_0822600,646.500000,3
PF3D7_0822600,740.291000,39
PF3D7_0716300,798.148000,27
PF3D7_0716300,696.250000,66
PF3D7_1016400,249.183000,6
PF3D7_1016400,523.558000,15
PF3D7_1016400,354.497000,54
PF3D7_0103200,271.306000,18
PF3D7_0103200,223.443000,57
PF3D7_0629900,369.136000,3
PF3D7_0629900,394.897000,39
PF3D7_0613400,285.554000,30
PF3D7_0107000,465.544000,30
PF3D7_0527000,334.977000,30
PF3D7_1360900,253.092000,24
PF3D7_1360900,439.364000,63
PF3D7_1409400,1476.680000,33
PF3D7_0609100,301.631000,3
PF3D7_0609100,334.889000,42
PF3D7_1471200,272.210000,30
PF3D7_1471200,410.436000,66
PF3D7_1403900,204.981000,18
PF3D7_1403900,178.638000,54
PF3D7_1317100,214.662000,30
PF3D7_1317100,366.987000,66
PF3D7_1115300,183.825000,9
PF3D7_1115300,228.131000,48
PF3D7_1416100,127.613000,3
PF3D7_1416100,142.533000,39
PF3D7_0927800,154.205000,33
PF3D7_0519100,3.763660,12
PF3D7_0519100,86.608700,27
PF3D7_0519100,132.664000,63
PF3D7_0505500,132.905000,24
PF3D7_0505500,154.073000,63
PF3D7_1402200,285.541000,33
PF3D7_0703600,391.273000,33
PF3D7_0703600,2.995300,48
PF3D7_0214200,166.189000,24
PF3D7_0214200,24.341300,48
PF3D7_0214200,159.777000,66
PF3D7_0512700,62.767300,18
PF3D7_0512700,54.717800,54
PF3D7_0305600,138.091000,30
PF3D7_0305600,145.354000,66
PF3D7_1207500,71.837500,30
PF3D7_1207500,75.889100,66
PF3D7_0919800,45.810300,3
PF3D7_0919800,103.582000,33
PF3D7_0715800,90.684700,27
PF3D7_0715800,72.330600,63
PF3D7_1117100,111.377000,30
PF3D7_1117100,98.174800,66
PF3D7_1119900,67.990300,3
PF3D7_1119900,72.689900,39
PF3D7_1119900,15.771100,63
PF3D7_0523600,75.296100,30
PF3D7_0523600,29.718600,57
PF3D7_0523600,74.602500,66
PF3D7_1034700,176.628000,33
PF3D7_1034700,2.051210,48
PF3D7_1331600,3.617200,9
PF3D7_1331600,202.282000,30
PF3D7_1331600,133.953000,66
PF3D7_0423800,21.052600,24
PF3D7_0423800,1073.760000,36
PF3D7_0908300,3.148480,9
PF3D7_0908300,67.619000,27
PF3D7_0908300,80.717000,63
PF3D7_1308800,82.381600,30
PF3D7_1308800,3.852150,48
PF3D7_1308800,140.388000,66
PF3D7_0803300,77.565600,30
PF3D7_0803300,65.523100,66
