gene,expr,timepoint
PF3D7_0822600,550.476000,30
PF3D7_0822600,484.168000,39
PF3D7_1039000,431.644000,9
PF3D7_1039000,383.923000,48
PF3D7_1117300,281.246000,27
PF3D7_1117300,648.866000,36
PF3D7_0802200,623.950000,21
PF3D7_0802200,87.940100,33
PF3D7_0802200,564.797000,57
PF3D7_0808300,155.205000,24
PF3D7_0808300,886.078000,36
PF3D7_0806800,1401.030000,36
PF3D7_0527000,373.869000,27
PF3D7_1200700,3382.150000,39
PF3D7_1301700,2500.540000,42
PF3D7_0320800,139.291000,24
PF3D7_1215300,455.186000,15
PF3D7_1215300,25.491800,36
PF3D7_1215300,401.921000,51
PF3D7_1124700,166.741000,12
PF3D7_1124700,126.631000,51
PF3D7_1303500,320.461000,30
PF3D7_1239700,204.098000,24
PF3D7_0413500,288.599000,27
PF3D7_0413500,255.988000,33
PF3D7_0305600,145.499000,27
PF3D7_0316900,299.560000,36
PF3D7_0709700,168.789000,27
PF3D7_1137500,123.180000,24
PF3D7_0906100,107.389000,24
PF3D7_0726200,332.337000,9
PF3D7_0726200,228.571000,45
PF3D7_1406700,93.733900,27
PF3D7_1212000,31.687200,6
PF3D7_1212000,187.197000,24
PF3D7_1251300,88.776100,24
PF3D7_1251300,49.241800,33
PF3D7_0902500,758.464000,39
PF3D7_0412000,88.908700,27
PF3D7_1438700,93.416000,24
PF3D7_0502400,475.996000,39
PF3D7_1367500,7.909690,6
PF3D7_1367500,66.730500,27
PF3D7_1367500,30.273400,39
PF3D7_0602400,61.017200,18
PF3D7_0602400,53.923600,54
PF3D7_0936400,533.982000,3
PF3D7_0936400,532.805000,39
PF3D7_1352900,1.856737,21
PF3D7_1352900,1082.170000,39
PF3D7_1470600,62.356900,12
PF3D7_1470600,12.529500,36
PF3D7_1470600,53.372600,48
PF3D7_1212800,69.686800,27
PF3D7_0219500,2.509410,3
PF3D7_0219500,43.154800,24
PF3D7_1006600,98.581200,15
PF3D7_1006600,31.168000,30
PF3D7_1006600,28.168900,36
PF3D7_1006600,95.531800,54
PF3D7_1417900,60.543100,21
PF3D7_1417900,15.290600,39
PF3D7_1023400,57.906000,24
PF3D7_1210000,54.512300,24
PF3D7_1210000,10.932430,39
PF3D7_1029800,2.211400,3
PF3D7_1029800,42.161100,24
PF3D7_1454100,75.855100,21
PF3D7_1454100,48.261400,57
PF3D7_1305100,2.380070,3
PF3D7_1305100,58.301100,27
PF3D7_1021200,42.130700,27
PF3D7_0313800,45.860000,21
PF3D7_0313800,36.117300,57
PF3D7_1125300,55.343300,12
PF3D7_1125300,49.464200,48
PF3D7_1242500,37.240400,21
PF3D7_0717100,39.010900,24
PF3D7_0717100,33.314700,57
PF3D7_0811900,38.550800,27
PF3D7_0720500,23.807100,15
PF3D7_0720500,38.126100,24
PF3D7_0817200,69.184100,30
PF3D7_1209900,29.696200,21
PF3D7_1209900,28.860600,27
PF3D7_0626100,24.360600,12
PF3D7_0626100,52.891300,21
PF3D7_0626100,10.498760,39
PF3D7_1311300,30.994400,24
PF3D7_1311300,26.367000,57
PF3D7_0603500,71.351700,27
PF3D7_1234200,27.740800,21
PF3D7_1234200,31.903400,27
PF3D7_0701600,782.645000,12
PF3D7_0701600,6.291980,30
PF3D7_0701600,11.585400,36
PF3D7_0701600,629.406000,48
PF3D7_0316200,35.124000,27
PF3D7_0424800,1.335335,24
PF3D7_0424800,199.011000,39
PF3D7_1104300,38.074400,21
PF3D7_1104300,7.791580,39
PF3D7_0707800,35.861100,24
PF3D7_0707800,14.275500,36
PF3D7_1024500,37.080500,24
PF3D7_0923500,50.471700,27
PF3D7_1129500,40.017900,21
PF3D7_1129500,35.183600,57
PF3D7_0106900,28.193700,21
PF3D7_0913600,24.109200,27
PF3D7_0312100,27.287900,27
PF3D7_1130700,26.506400,21
PF3D7_1009500,35.553000,24
PF3D7_1009500,9.546130,39
PF3D7_1009500,32.769700,57
PF3D7_1215200,28.983100,24
PF3D7_0609300,19.275200,24
PF3D7_0609300,18.539500,57
PF3D7_1212100,31.220000,24
PF3D7_1212100,12.561800,33
PF3D7_0600200,173.308000,45
PF3D7_1100200,193.252000,45
PF3D7_1475200,20.301400,21
PF3D7_1475200,19.102800,57
PF3D7_0106200,1.556867,9
PF3D7_0106200,33.055700,30
PF3D7_0728100,18.858100,27
PF3D7_1328400,21.145800,15
PF3D7_1328400,4.573360,33
PF3D7_1328400,18.331600,54
PF3D7_1348400,17.962500,18
PF3D7_1348400,4.814310,39
PF3D7_1300300,153.105000,45
PF3D7_1337000,22.749200,12
PF3D7_1337000,3.672100,36
PF3D7_1337000,18.754400,51
PF3D7_0324100,186.847000,12
PF3D7_0324100,2.626580,33
PF3D7_0324100,173.785000,51
PF3D7_1140900,14.629700,27
PF3D7_1417300,49.160500,30
PF3D7_1000600,121.126000,12
PF3D7_1000600,4.143270,30
PF3D7_1000600,98.574900,48
PF3D7_1111800,24.054500,24
PF3D7_1252500,1.914467,21
PF3D7_1252500,12.226800,39
PF3D7_1252500,2.259520,57
PF3D7_1225000,10.968680,15
PF3D7_1225000,2.236770,39
PF3D7_1225000,9.391080,51
PF3D7_1107900,7.438090,33
PF3D7_0936900,99.373400,12
PF3D7_0936900,5.056340,39
PF3D7_0936900,18.818900,51
PF3D7_1149500,11.311500,39
PF3D7_1400600,48.012300,12
PF3D7_1400600,2.693250,39
PF3D7_1400600,32.830200,51
mal_rna_17,41823.900000,36
PF3D7_0320900,9525.620000,33
PF3D7_1243600,3483.550000,30
PF3D7_1243600,7353.770000,36
PF3D7_0501200,2413.650000,12
PF3D7_0501200,1807.910000,48
PF3D7_0817900,2923.750000,27
PF3D7_0817900,2432.070000,33
PF3D7_1010300,8319.040000,36
PF3D7_1027300,2685.010000,33
PF3D7_1404800,3623.390000,36
PF3D7_0831800,4386.250000,42
PF3D7_0529900,361.086000,33
PF3D7_1211700,401.216000,27
PF3D7_0832200,2541.080000,9
PF3D7_0832200,21.069300,30
PF3D7_0832200,1319.840000,48
PF3D7_0935600,6339.390000,39
PF3D7_1115800,5378.840000,36
PF3D7_0705400,240.150000,27
PF3D7_0705400,176.447000,33
PF3D7_0811300,222.650000,30
PF3D7_0811300,1329.600000,39
PF3D7_1001600,508.960000,27
PF3D7_0424500,972.081000,36
PF3D7_1239200,220.296000,27
PF3D7_1410700,170.676000,24
PF3D7_0524700,198.998000,12
PF3D7_0524700,150.009000,51
PF3D7_0513800,172.171000,24
PF3D7_0513800,47.564600,33
PF3D7_1338700,177.210000,27
PF3D7_1135900,61.712800,3
PF3D7_1135900,327.294000,27
PF3D7_1462200,69.028500,15
PF3D7_1462200,118.074000,27
PF3D7_1462200,32.651200,39
PF3D7_1462200,81.655200,57
PF3D7_1253100,60.267100,30
PF3D7_1253100,187.625000,42
PF3D7_0513600,111.428000,21
PF3D7_0513600,97.416500,57
PF3D7_1111100,120.604000,21
PF3D7_0417500,124.718000,27
PF3D7_1115000,94.848300,21
PF3D7_1115000,67.124100,30
PF3D7_1248700,60.316000,18
PF3D7_1248700,112.181000,30
PF3D7_1248700,330.387000,39
PF3D7_0709500,76.573200,24
PF3D7_0709500,67.171600,57
PF3D7_1117100,112.113000,27
PF3D7_0924000,455.821000,33
PF3D7_0711100,255.799000,36
PF3D7_0504000,72.053600,21
PF3D7_0504000,59.637800,57
PF3D7_0320600,3.057390,3
PF3D7_0320600,82.094900,21
PF3D7_0320600,14.666000,39
PF3D7_1332600,80.718000,27
PF3D7_0909600,85.931600,27
PF3D7_0726700,57.081400,15
PF3D7_0726700,118.175000,24
PF3D7_1306200,100.895600,24
PF3D7_0910500,118.973000,33
PF3D7_0910500,42.535700,45
PF3D7_0705300,76.982900,27
PF3D7_0904900,90.046000,24
PF3D7_1342800,271.946000,12
PF3D7_1342800,16.202200,36
PF3D7_1342800,144.390000,51
PF3D7_1456000,56.495900,27
PF3D7_0425100,815.418000,39
PF3D7_0803400,76.544900,27
PF3D7_0710200,52.605000,27
PF3D7_1307700,241.929000,36
PF3D7_1307700,67.211400,45
PF3D7_1130500,39.621900,27
PF3D7_1478800,303.052000,36
PF3D7_0729600,50.090700,24
PF3D7_1028200,77.122700,27
PF3D7_0623300,78.417500,24
PF3D7_0503200,44.642000,27
PF3D7_1429100,86.495600,24
PF3D7_0902800,134.733000,21
PF3D7_0505400,58.338500,27
PF3D7_1347100,35.221200,27
PF3D7_1228300,35.384400,27
PF3D7_1228300,30.920200,33
PF3D7_0311800,44.701100,24
PF3D7_1353700,100.407500,15
PF3D7_1353700,6.446220,33
PF3D7_1353700,87.385200,51
PF3D7_1141400,1.513710,6
PF3D7_1141400,58.707800,24
PF3D7_0826400,1.734894,6
PF3D7_0826400,41.889700,27
PF3D7_0826400,30.306500,33
PF3D7_1123800,34.099200,27
PF3D7_1436800,47.932200,21
PF3D7_1436800,14.256000,36
PF3D7_1436800,39.467400,57
PF3D7_1122500,36.421100,27
PF3D7_0203900,42.680800,21
PF3D7_0203900,5.119230,39
PF3D7_0203900,35.821900,57
PF3D7_1334100,36.114900,21
PF3D7_1005900,33.892800,24
PF3D7_1005900,18.788000,33
PF3D7_0513400,30.553600,15
PF3D7_0513400,6.398830,33
PF3D7_0513400,26.952000,54
PF3D7_1433800,27.888600,27
PF3D7_1212400,21.533400,27
PF3D7_1212400,20.084700,57
PF3D7_1431600,40.053600,24
PF3D7_0605500,30.510500,27
PF3D7_0313200,32.698000,21
PF3D7_1014300,23.928700,24
PF3D7_1230600,44.872400,18
PF3D7_1230600,15.338300,33
PF3D7_1230600,10.639310,39
PF3D7_1230600,46.023800,54
PF3D7_1320200,13.931000,15
PF3D7_1320200,21.593600,24
PF3D7_1320200,10.893680,39
PF3D7_1308700,16.380600,24
PF3D7_1308700,14.604400,30
PF3D7_1308700,11.291500,57
PF3D7_1150400,180.582000,45
PF3D7_0103100,17.310600,24
PF3D7_1030800,85.232800,30
PF3D7_0314200,1.739978,3
PF3D7_0314200,30.808800,21
PF3D7_0314200,5.334790,36
PF3D7_0314200,22.529400,57
PF3D7_0515100,14.358600,24
PF3D7_0936700,82.219300,39
PF3D7_1447300,51.152400,21
PF3D7_1447300,8.735070,36
PF3D7_1447300,39.846900,57
PF3D7_0802900,28.730400,15
PF3D7_0802900,11.834400,30
PF3D7_0802900,9.374870,36
PF3D7_0802900,27.605500,54
PF3D7_1426600,16.721900,27
PF3D7_1360300,15.610600,18
PF3D7_1360300,16.474000,57
PF3D7_1409100,9.415150,3
PF3D7_1409100,36.919500,24
PF3D7_1409100,16.464900,36
PF3D7_0411300,16.310400,24
PF3D7_0411300,5.636280,36
PF3D7_API05700,4.396430,12
PF3D7_API05700,2.997910,18
PF3D7_API05700,27.046100,36
PF3D7_0100300,91.249700,42
PF3D7_1366100,5.110570,9
PF3D7_1366100,276.576000,33
PF3D7_0512900,7.781830,9
PF3D7_0512900,14.901700,18
PF3D7_0512900,7.022260,27
PF3D7_0512900,9.922240,48
PF3D7_0512900,13.905200,57
PF3D7_1240000,37.451200,42
PF3D7_0621700,15.507200,15
PF3D7_0621700,3.595030,36
PF3D7_0621700,13.402200,54
PF3D7_0421500,58.772800,12
PF3D7_0421500,2.012170,27
PF3D7_0421500,42.930100,51
PF3D7_0932700,11.258400,15
PF3D7_0932700,3.208700,30
PF3D7_0932700,3.112130,36
PF3D7_0932700,11.316900,54
PF3D7_0421100,19.079200,42
PF3D7_1454800,1.529507,15
PF3D7_1454800,4.592570,42
PF3D7_1454800,1.457008,54
PF3D7_0113600,14.371300,39
PF3D7_0113600,1.198986,57
PF3D7_0800900,1.233438,21
PF3D7_0800900,63.722000,39
PF3D7_1102700,8818.150000,36
PF3D7_0532300,3759.990000,6
PF3D7_0532300,3225.130000,45
PF3D7_1353200,14.207300,24
PF3D7_1353200,3457.230000,42
PF3D7_0402100,4546.220000,36
PF3D7_0424700,746.895000,3
PF3D7_0424700,882.475000,39
PF3D7_1235600,418.827000,24
PF3D7_1235600,207.073000,33
PF3D7_1015800,295.476000,24
PF3D7_1426900,308.807000,27
PF3D7_0613400,238.407000,24
PF3D7_0613400,182.622000,33
PF3D7_0830700,259.130000,12
PF3D7_0830700,182.969000,51
PF3D7_0203400,410.707000,24
