time_points	0	3	6	9	12	15	18	21	24	27	30	33	36	39	42	45	48	51	54	57	60	63	66	69
PF3D7_0418500	52.6999	87.9141	49.8069	73.9664	61.4413	63.8991	63.0338	65.9583	92.4869	50.0146	70.3287	69.5342	67.7674	89.6631	95.3576	69.2165	50.9065	63.0259	82.2289	59.4828	70.9642	69.1221	67.0717	58.6641
PF3D7_0418600	42.2007	252.569	41.6326	8.63619	3.22313	1.985031	1.852959	1.323934	1.433764	1.452544	1.462715	1.71336	1.953812	1.813046	6.21262	46.1419	98.7545	71.1983	69.6303	22.8483	6.51189	4.01489	2.03395	1.587001
PF3D7_0418700	27.2004	141.172	142.499	116.494	88.6856	80.6709	70.8979	69.378	65.7819	75.2618	66.909	54.513	28.6987	14.3881	10.28429	27.6376	81.496	79.3406	88.6603	79.8286	73.1332	76.4954	73.5256	70.0641
PF3D7_0418800	1.950153	1.384119	3.51654	2.5187	2.59817	1.986648	2.5302	1.732666	2.11723	1.215851	1.295835	1.133557	1.265383	1.178985	1.189861	1	2.18765	1.941139	2.94372	1.792905	1.985883	1.757874	1.654093	1.601328
PF3D7_0418900	5.48304	4.17163	1.134927	1.407135	1.125675	1.064656	1.300826	1.12346	1	1.190956	1.58159	5.01723	13.3127	10.39496	9.79011	5.60732	2.4009	3.65197	1.873421	1.467638	1.211437	1.171915	1	1
PF3D7_0419000	4.13051	2.59862	1.119015	1.35912	1.166281	1	1.132674	1.16335	1	1.168436	1.3591	1.764276	2.33456	4.16581	5.54343	4.15412	2.44163	2.30561	1.192604	1.0749978	1.0466254	1.212296	1.0283562	1.278066
PF3D7_0419100	3.92597	1.709731	1	1.127549	1	1.101279	1.117805	1.290086	1.114682	3.09383	9.74575	12.9684	19.6331	13.8976	10.82249	4.77008	2.82867	2.54571	1.427546	1.532741	1.0828	1.269291	1.201426	2.11106
PF3D7_0419200	73.9463	106.733	56.9047	44.4325	26.7363	28.7128	26.7879	40.982	42.4918	23.7354	20.6654	9.62805	14.4172	17.8414	36.463	67.8086	50.6669	37.1272	61.3143	31.3695	40.523	26.8719	26.1084	24.8336
PF3D7_0419300	41.7477	11.4181	2.9092	1.480074	1	1.0762393	2.06416	1.145578	1.0863291	1.225167	2.02868	7.13014	27.7609	31.6826	37.1781	43.4078	15.9586	16.3445	4.15406	1.701804	1.186988	1.364884	1.0758137	1.0929304
PF3D7_0419400	76.6292	21.8929	3.27085	1.479093	1.103177	1.0884693	1.0308717	1.118252	1.040071	1.0958052	1.0159159	1.0700573	3.86979	17.0907	43.6404	67.0157	25.7914	33.9706	7.3042	2.32047	1.339941	1.249346	1.131963	1.107838
PF3D7_0419500	19.7394	27.3828	56.3751	39.3309	27.847	22.5457	18.886	18.4093	19.4905	11.5386	6.7122	7.63126	12.3099	13.8488	19.068	19.8629	25.1878	20.3404	26.5057	24.8299	31.5197	21.7926	22.0871	21.2361
PF3D7_0419600	143.22	263.052	752.619	443.903	428.481	372.153	567.331	233.806	229.397	196.917	124.681	157.744	159.085	164.107	150.154	167.309	335.622	292.646	244.39	309.448	199.943	319.387	323.958	214.546
PF3D7_0419700	198.451	153.233	24.0541	6.08754	4.28509	2.97862	2.53433	1.787118	1.746827	1.243488	1.519108	1.150658	2.66312	4.76883	31.9119	125.861	110.856	108.265	42.2068	10.54055	5.65065	2.62214	1.942798	1.653197
PF3D7_0419800	78.4349	112.11	223.686	164.706	144.821	120.796	100.5314	151.417	154.604	140.987	81.9318	74.1259	53.5977	40.1378	48.2913	66.9807	113.089	89.5835	108.305	130.157	113.239	156.114	164.862	147.023
PF3D7_0419900	100.5311	52.3374	65.7358	57.5107	44.2641	43.0791	63.0724	82.3762	86.4707	88.7636	28.5954	17.8872	25.1777	30.4208	45.7231	74.9842	58.4772	51.3924	36.3609	37.3554	34.929	52.0194	78.3767	76.439
PF3D7_0420000	21.1178	63.3861	192.549	113.198	82.4	71.7561	57.429	58.64	31.7891	59.997	55.1606	48.7267	34.3763	27.3298	25.8841	26.5003	73.0662	53.3153	49.4374	57.9896	46.5388	55.2376	45.9846	39.3847
PF3D7_0420100	25.991	68.4347	169.081	124.275	98.2639	86.7993	82.5056	85.5641	67.4567	80.0886	78.066	66.7017	41.0438	32.0503	30.0306	32.5183	71.1475	55.877	66.7656	90.1804	81.2285	96.8972	87.2875	73.5979
PF3D7_0420200	1.699749	2.273	2.6006	2.67769	2.56931	2.53399	3.44168	1.847909	1.365685	1.635861	4.30437	6.43436	9.59952	6.47033	3.48189	3.18965	2.06902	1.539086	2.15881	2.56603	2.91417	2.13775	1.622213	1.565868
PF3D7_0420300	44.0255	416.485	113.4	36.4895	49.309	66.6679	72.3479	74.7539	38.4198	62.4072	81.5234	70.4576	34.6977	19.9959	18.8025	65.2346	173.732	148.457	154.476	68.9338	54.4925	51.468	39.1545	42.8155
PF3D7_0420400	9.95414	13.3576	4.79153	2.07677	3.90832	3.56499	3.61059	1.714266	2.9363	7.62854	10.90191	14.8666	24.4571	20.8918	17.1031	12.7078	6.78911	7.8303	6.68472	3.95142	3.97074	3.33019	2.70044	4.71276
PF3D7_0420500	7.56498	8.9621	3.70978	1.204415	1.157748	1	1	1	1	1.319585	1.146003	1.0988715	1.130974	3.12002	5.21658	10.14943	4.71221	11.5282	3.32968	1.853792	1.265397	1	1.0807034	1.0989241
PF3D7_0420600	114.692	65.7628	10.28427	3.54679	2.0613	1.808898	1.329312	1.810907	2.09914	5.73821	11.8051	18.5413	25.9991	33.9174	48.2806	81.9128	49.4896	52.7735	18.1762	6.1591	2.81861	2.22595	1.965258	3.04593
PF3D7_0420700	1.17689	1.393313	1.170365	1.346994	3.75711	7.75549	16.6088	8.97941	13.3987	6.68616	2.34935	1.292156	1.139984	1.108295	1.256261	1.22792	1.196537	1.253083	1.792651	3.52287	6.08076	6.7197	9.02683	9.788
PF3D7_0421100	1	1.0352652	1.105018	1.177455	1.606461	2.47951	4.14919	2.82575	3.14258	1.901665	1.21728	1.0490465	1.0406071	1.0492967	1.0784384	1.0428179	1.0484602	1.0576027	1.21244	1.430152	2.20957	2.24172	2.34614	2.63166
PF3D7_0421300	1.173479	1.0701323	1.104425	1.302491	2.95501	5.34342	10.98793	6.29346	7.31212	3.94589	1.648161	1.243848	1.121134	1.179734	1.355314	1.234169	1.1807	1.210018	1.532326	2.46084	4.03549	4.07612	5.08032	5.26352
PF3D7_0421400	422.247	35.0596	21.2855	1	19.8944	20.4412	80.1475	38.1228	144.092	67.9877	105.926	131.267	353.97	485.049	522.88	207.77	59.5044	28.8167	74.8636	64.9149	24.8411	11.3385	78.3306	54.3193
PF3D7_0421500	1	1	1	1	1.0767536	1.0789747	1.643032	1.0754008	1.0894265	2.94371	11.94	3.74208	1.573538	1.128939	1.205161	1.0839949	1.28519	1	1	1.0519274	1	1.167989	1.0785338	1.81825
PF3D7_0421800	6.87786	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3.16387	1	1	1	1	1	1	1	1
PF3D7_0421900	1	1	1	1	1	2.73621	1	1	1	1	1	1	1	1	1	2.84658	5.17983	2.65613	8.32939	2.14159	1	1.923287	1	2.05816
PF3D7_0422000	6.32244	1.586829	1.174754	1.210924	1.325542	1.586184	1.779241	2.03936	5.64633	6.19374	9.13519	11.61	14.582	12.5528	8.97654	4.02817	3.9232	2.75732	1.848422	1.495549	1.410771	1.400786	1.95764	5.18503
PF3D7_0422100	28.4419	8.9689	7.2817	24.8407	38.7712	42.6736	48.6958	46.9188	48.7191	48.1509	47.0904	46.5139	60.4821	74.445	58.9241	48.0973	15.0103	15.9307	21.614	29.1489	41.1404	43.4729	48.0285	44.3367
PF3D7_0422200	11.9046	10.68788	8.68625	21.0876	35.4795	40.2162	35.9699	34.1113	23.4903	26.0223	18.8294	23.8931	22.6803	14.1201	10.09813	10.86341	9.47009	13.3885	17.4608	25.8247	30.7592	29.8455	27.057	27.2632
PF3D7_0422300	28.2787	10.14675	3.66589	2.11919	1.971641	2.11084	2.29211	1.530287	2.19496	4.28078	5.29664	3.13148	17.0897	30.3355	31.6852	23.684	11.0286	15.7285	6.39281	3.66596	2.99797	2.2996	1.552321	2.01553
PF3D7_0422400	422.578	641.746	2034.44	2388.77	2337.11	2268.7	2252.45	1918.57	3418.83	2141.03	2721.26	2573.47	1535.9	1244.45	804.56	575.26	759.256	894.629	1713.81	2152.83	2527.04	2234.81	2834.42	2844.66
PF3D7_0422500	26.0741	30.2947	102.11	101.568	80.3698	73.1007	75.6435	67.4786	47.8725	65.3472	62.4055	52.6534	43.5399	37.7677	33.9698	25.3547	38.7649	38.7713	46.5278	57.8223	68.9623	62.0882	55.1203	53.8173
PF3D7_0422600	3.52301	6.0999	31.3743	28.1292	21.9357	17.0106	12.1739	12.673	18.7999	14.1828	10.68846	8.62485	12.275	12.1689	12.0913	5.33449	7.6577	15.7168	19.9248	17.4609	16.9453	22.5176	16.0528	18.5642
PF3D7_0422700	14.6989	32.1516	156.849	214.402	195.702	164.654	171.365	133.858	180.869	120.165	136.361	120.947	72.9001	59.7069	37.6118	23.834	49.5151	69.0958	137.338	161.564	188.582	192.427	165.148	156.131
PF3D7_0422800	41.1079	15.9814	2.32189	1.664784	1.153905	1.686222	1.2456	1.302385	1.418406	1.0519667	1.47482	2.57556	12.3301	27.0701	40.6302	34.8535	13.1997	14.5446	5.10019	1.937117	1.345242	1.364921	1.341196	1.353886
PF3D7_0422900	7.31956	6.96123	1.760807	1.153046	1.354318	1.607619	1.565416	2.97242	2.9265	3.15347	10.51018	15.2128	13.0614	12.0116	10.99704	9.40117	4.21818	4.59348	4.38587	2.59809	1.993515	2.03399	2.02719	2.40723
PF3D7_0423000	20.4198	2.93054	2.37977	1.693893	1.214192	1.110195	1.128177	1	1	1.108484	1.198245	3.08086	10.87002	11.8847	12.7369	12.9544	4.05082	4.78405	2.02341	1.579645	1.18018	1.1172	1	1.0671602
PF3D7_0423100	82.6098	34.9351	120.584	171.084	191.345	178.56	154.023	138.931	165.198	117.27	85.9406	79.9887	98.4717	112.566	104.435	95.4233	58.3191	95.9497	100.0335	161.618	163.759	199.861	193.754	164.472
PF3D7_0423200	93.5173	33.3672	53.0492	61.883	49.48	57.3493	51.1431	66.5587	75.2669	63.7496	41.1618	37.3879	43.2394	50.5188	77.2587	88.4407	45.4779	49.757	41.0362	45.5419	57.6412	69.2821	67.2924	74.3775
PF3D7_0423300	208.816	153.902	25.4219	4.07866	2.11209	1.468109	1.241997	1.0993168	1.176687	1.153614	1.233928	1.190096	1.965304	6.22247	28.0235	109.756	112.693	116.053	38.5023	8.76317	2.31819	1.691478	1.801687	1.221897
PF3D7_0423400	239.367	239.429	27.9218	6.1776	3.06668	2.13413	1.164899	1.541401	1	1.418693	1.25504	1.259066	1.800757	5.51338	39.0556	161.578	161.237	155.023	54.9812	16.1938	4.3611	2.05544	1.49341	1.777611
PF3D7_0423500	1804.31	1208.17	122.964	25.5052	7.64251	3.71994	1.567858	2.73124	2.18458	1.823911	2.63109	6.99007	37.017	110.88	405.145	1050.66	789.794	1045.98	374.436	86.0644	21.8114	11.7554	4.19023	3.29529
PF3D7_0423600	28.1336	38.3471	56.7524	49.3355	40.6831	38.0581	29.2883	36.3811	25.2793	39.5841	33.3186	32.8598	27.1138	22.8428	21.01	23.7754	34.004	30.3982	32.1253	31.4966	31.0153	34.4233	31.6341	31.1729
PF3D7_0423700	3757.74	1289.21	151.364	63.0464	28.5319	24.094	46.1288	35.9842	86.773	92.2447	79.9387	51.0802	126.973	429.073	1395.25	2301.97	1099.97	1613.8	353.527	104.459	47.3199	43.7377	55.1975	79.2568
PF3D7_0423800	190.775	1116.69	206.848	49.0379	14.2447	5.47055	2.59356	2.37685	1.979779	1.425916	1.25944	1.263535	2.68732	5.23807	26.6624	199.702	424.906	405.837	604.915	129.246	35.7803	16.5295	5.62484	3.19729
PF3D7_0423900	11.933	199.896	166.844	91.1861	59.8463	36.8055	24.7022	17.1199	11.8777	3.29266	1.785551	1.177322	2.40938	1.712907	4.78114	25.1493	112.429	82.3588	122.905	67.9919	49.0739	33.199	23.4345	15.3707
PF3D7_0424000	5.38943	3.92796	9.08514	8.94078	4.76536	4.19062	5.59489	2.52312	2.54838	21.1926	86.7586	46.8582	16.141	8.13165	5.73635	4.87822	4.47484	4.91301	3.69383	5.04594	3.54637	3.38348	2.8508	7.8523
PF3D7_0424100	57.3716	475.842	90.5629	14.6001	4.96387	2.39042	1.323462	1.13275	1.262406	1.136883	1.125071	1.112928	1.89757	2.28639	7.30103	79.7712	198.383	144.593	166.446	44.1517	10.66226	7.0138	2.56701	1.649684
PF3D7_0424200	5.6968	57.5566	16.0516	3.01493	1.727308	1.425788	1.330178	1.357244	1.379866	1.152428	1.0812429	1.180769	1.197817	1.136927	1.759756	9.37094	26.0052	22.3659	25.3256	9.85704	2.55063	2.27622	1.442657	1.283094
PF3D7_0424300	8.48068	115.556	29.5152	7.28623	2.71305	1.623937	1.616887	1.104248	1.264942	2.2285	5.27946	3.04285	1.629336	1.420205	2.10759	14.3052	44.0161	40.7119	52.8491	17.7485	6.08823	2.84148	1.604942	1.503855
PF3D7_0424500	18.8295	643.402	1092.66	627.654	402.485	328.469	302.986	255.607	426.107	600.447	228.637	47.3021	16.9294	10.231	11.7877	57.4237	464.531	287.368	409.201	424.175	330.896	360.476	350.522	493.563
PF3D7_0424600	223.689	14937.3	18460.4	3934.01	1077.88	627.666	548.562	388.85	491.849	349.789	690.083	734.26	320.431	139.188	95.6027	1171.26	9604.16	3834.47	4417.39	3040.94	1483.16	578.742	579.986	413.035
PF3D7_0424700	10.6325	14.8124	19.3366	13.2954	15.8413	37.1968	118.782	175.957	405.679	592.193	327.523	83.6976	17.3357	10.233	9.26273	10.65873	10.73414	7.80002	14.4997	19.701	46.2699	109.734	241.304	416.347
PF3D7_0424800	10.70253	601.739	2574.37	1971.64	1168.99	808.653	534.376	348.856	177.492	40.0816	18.6608	6.71758	5.72507	5.78017	14.3477	62.7295	876.995	761.214	1077.25	1101.03	945.082	709.01	433.613	217.439
PF3D7_0424900	32.5765	305.991	1266.99	948.913	570.781	444.099	412.75	339.814	324.009	192.064	106.666	62.7194	25.3132	16.0313	20.4406	53.7818	411.693	368.997	445.19	553.652	484.892	442.156	453.571	311.081
PF3D7_0425100	5.00641	228.294	522.237	236.58	124.545	96.6868	103.339	95.446	76.8976	38.4681	8.20729	3.15877	2.49202	2.88677	2.46771	23.6154	221.159	130.194	161.405	131.796	125.586	85.8076	92.1688	67.0183
PF3D7_0425200	3.26151	244.651	447.51	192.089	96.6044	82.28	76.2703	93.0509	115.64	49.5502	10.97522	5.13254	2.05275	1.852024	3.03355	20.2875	189.139	103.794	192.884	137.911	144.78	101.53	101.287	87.909
PF3D7_0425300	1	1	3.95264	2.94387	4.00019	3.82976	5.18919	3.08768	3.18472	2.01302	1.347101	1.156702	1.207581	1.105001	1.111381	1.136802	1.774144	1.613462	2.41177	3.79093	3.41862	3.94123	4.51745	3.43017
PF3D7_0425400	1.374622	3.27173	8.57688	9.49187	9.31755	6.44616	11.1056	6.94251	8.04791	3.6808	1.933123	1.157975	1.209268	1.105854	1.336859	1.137913	5.21434	4.71068	5.59817	6.62721	9.26891	6.72338	9.76836	8.27072
PF3D7_0425500	1	1	1	1	1	1	1	1	1	3.9156	10.84868	7.99742	2.59318	1.366308	1.155427	1.0954498	1.108028	1.256816	1	1	1	1.0477248	1.0446219	1.492268
PF3D7_0425700	1	1	1.172715	1	1.0804357	1	1.0962685	1.158036	1.187433	2.1407	7.32798	2.96617	1.467485	1.337812	1.215003	1.176049	1.199248	1.157892	1	1	1.0676629	1	1	1.100883
PF3D7_0425800	1.811139	1.449108	1.713288	2.6296	13.1901	32.5433	54.2822	37.4561	45.3364	24.4584	4.80475	2.01872	1.487587	1.383656	2.1522	1.57775	1.462862	1.972284	3.53539	9.68463	24.2333	24.1164	30.4311	31.5554
PF3D7_0425900	1.239106	1	1	1.104231	1	1	1	1	1	1.977739	6.8813	3.52073	1.601052	1	1.0716678	1	1	1.157892	1	1	1.0676629	1.0440121	1	1.403531
PF3D7_0426000	1.679054	1.465494	1.127958	1.398975	4.44639	10.11568	17.4397	14.1035	20.6953	7.89158	2.38806	1.342377	1.214402	1.358723	1.6637	1.478236	1.282929	1.68236	2.01813	4.43363	9.98979	8.36916	11.3503	12.0491
PF3D7_0500100	1.488307	1.0696736	1.12449	1.325555	2.41077	4.39036	6.53954	5.52791	6.9556	3.01633	1.5366	1.199859	1.176501	1.194791	1.33577	1.35953	1.239358	1.52161	1.394534	2.20941	3.96686	3.4797	4.13909	4.51454
PF3D7_0500400	2.00088	1.242775	1.144594	1.0872604	1.0673393	1	1.0805942	1.132305	1.0784578	4.06954	15.1479	4.79855	2.1182	1.565619	1.419993	1.368462	1.166807	1.264368	1.0584996	1.182233	1.226585	1.0736922	1	1.760114
PF3D7_0500500	1.253921	1	1.183416	1	1	1	1	1	1	1.346107	3.45085	1.803074	1.212765	1	1	1	1.105797	1	1.148413	1.0577903	1	1.0934782	1	1
PF3D7_0500600	11.2273	5.34131	3.03157	1.557283	1	1	1	1	1.100213	1.0871265	1.238823	1.161728	1.499892	1.361229	3.52899	9.09487	5.2612	7.50023	3.24162	1.407337	1.289414	1.282379	1.0440033	1.107876
PF3D7_0500700	1	1	1	1	1	1.81262	1	1	1	1	2.46193	1.495	1	1.663367	1	1.864276	1	4.10055	1.686092	1	1	1.432137	1	1
PF3D7_0500800	7.2502	4.21755	1.682083	1.529236	1.378162	1.575875	1.850885	1.267477	1.740209	51.1353	273.374	243.044	92.2795	30.9342	16.6745	8.76362	3.21072	4.8155	1.749025	1.583324	1.356285	1.339347	1.177989	5.93263
PF3D7_0500900	166.358	108.267	14.7435	4.77002	3.09473	2.31716	1.696403	2.25755	2.08471	1.746587	2.2207	1.705081	2.25609	5.92002	27.3714	97.4487	68.5993	90.0141	32.6097	8.29586	4.52419	3.27112	2.0915	1.851412
PF3D7_0501000	40.4764	28.0276	10.42842	24.176	29.3805	43.4252	95.21	137.35	466.176	1201.38	1823.07	1011.16	313.639	145.109	75.9064	53.3885	15.9888	21.8123	27.6087	30.417	48.2071	108.472	224.543	572.466
PF3D7_0501100	60.0705	1437.3	3004.71	1862.05	1048.28	690.536	669.283	392.071	394.746	208.568	113.882	51.4654	22.0091	28.8876	43.3187	142.963	1218.19	913.608	1253.5	1023.52	863.122	624.311	503.887	330.34
PF3D7_0501200	57.5896	40.5621	13.8879	9.40616	5.9714	5.9905	9.05422	21.6667	204.293	1256.83	2381.98	1107.19	387.788	212.436	111.629	76.3699	22.1753	27.4198	14.6938	9.94169	9.36394	13.7054	59.8383	402.521
PF3D7_0501300	35.5948	269.58	1683.82	2373.81	3860.14	4180.74	6862.26	2674.21	2896.8	2049.5	384.159	117.707	51.0925	30.3255	97.256	71.8005	519.808	755.767	1157.47	2156.88	2103.93	2601.68	3589.68	2628.88
PF3D7_0501400	12.4905	175.355	653.771	487.093	419.729	319.465	152.964	121.039	52.9304	56.9324	9.33619	3.38352	2.60987	4.06815	9.02501	20.7679	193.617	188.285	148.589	213.198	187.804	165.576	107.665	75.7129
PF3D7_0501500	944.789	729.773	73.1192	16.1244	4.16623	2.40535	1.520123	2.03681	1.434002	1.377326	1.517145	1.428028	3.37111	22.3281	155.386	543.978	445.826	531.544	260.958	43.0861	12.9594	5.99359	2.87393	1.778647
PF3D7_0501600	3639.47	3731.05	381.209	72.2228	16.3647	7.16948	2.94356	5.17229	2.38264	1.759211	2.56081	2.68331	10.38615	75.7582	598.345	2187.81	1995.43	2233.53	1510.87	263.873	66.2547	29.092	8.12559	5.3476
PF3D7_0501800	40.1703	13.7077	2.67213	1.212443	1.286901	1.189774	1.318848	1.301976	1.501408	3.11737	11.6406	20.4463	32.9707	43.1206	43.4342	39.1921	12.7009	17.8148	3.93747	2.23394	1.379253	1.403673	1.335492	1.65541
PF3D7_0501900	18.2228	6.93411	2.9792	6.80146	7.45218	9.06151	9.98298	12.1893	12.353	9.40318	10.20141	8.38652	12.4794	18.3646	20.0064	20.2374	6.1373	8.04348	5.00371	6.12243	9.80601	12.4559	12.8227	10.2071
PF3D7_0502000	12.9874	7.18658	12.1276	20.3234	21.0943	19.1509	13.8976	24.3139	15.1552	15.2709	11.6093	12.2823	14.592	13.7127	12.7881	10.93402	8.45996	9.05051	12.3296	14.3161	14.5833	17.4784	16.8285	14.957
PF3D7_0502100	19.0269	6.80046	2.59447	3.4056	5.08411	5.71166	6.18426	5.98476	8.20976	6.64142	7.87277	12.7905	13.6389	20.4393	20.0768	19.284	8.35765	12.0536	5.62313	5.1865	6.20541	4.72451	5.4321	6.74319
PF3D7_0502200	15.7105	8.73112	3.24325	7.34134	14.3613	19.3306	18.8997	21.742	21.8206	21.9422	17.3869	19.1618	19.5349	18.4116	18.7838	15.4414	6.51623	10.60601	7.06639	12.1599	16.6799	18.9313	20.2972	17.9992
PF3D7_0502400	6.68228	255.143	541.539	337.875	242.087	206.314	184.397	204.381	236.486	158.433	42.8832	12.1251	5.27543	4.5061	7.11748	24.4375	215.237	138.455	202.678	226.815	213.911	221.478	234.267	218.067
PF3D7_0502600	2.57028	1.816193	1.972229	2.76018	3.49029	3.74353	3.13751	2.97689	2.31885	2.0447	3.28159	6.86496	11.902	7.65551	4.18258	2.43144	1.903499	1.987542	2.46411	2.70182	2.54469	2.62413	2.46706	1.899141
PF3D7_0502700	2.4989	1.908943	3.30076	6.96228	7.492	7.42045	7.18572	5.7677	5.77334	5.59692	8.99206	11.0737	15.8621	11.6942	6.78434	3.20722	2.79549	2.79399	4.50433	6.58612	7.20339	7.7251	6.86868	6.01976
PF3D7_0502800	6.26159	5.25421	46.6076	104.596	123.426	106.024	76.2037	69.9728	105.488	64.9486	49.6006	45.5603	24.0236	17.354	9.93672	6.48816	13.4227	33.1386	58.1496	102.987	112.671	123.838	127.774	116.622
PF3D7_0502900	178.115	139.09	58.1145	14.7871	31.8549	51.3585	110.511	68.9385	165.871	206.851	469.738	443.126	345.517	373.664	246.528	230.375	127.506	136.753	92.5051	54.2666	45.7505	60.3812	81.5592	127.103
PF3D7_0503000	61.4981	96.5376	12.3802	3.19769	2.90797	2.74505	2.52235	2.35369	1.987999	5.617	15.3235	23.5219	34.1788	42.6678	58.9886	62.0153	43.7987	52.6014	35.3472	12.9043	4.38832	3.66796	2.40994	3.52592
PF3D7_0503100	8.71519	2.42735	1.566742	1.342021	4.29925	7.11049	6.63342	9.47006	7.76542	8.88714	14.3137	12.9936	16.3034	20.6941	16.5211	11.6871	4.54145	4.23814	2.45218	3.97613	7.43879	7.93216	7.05387	8.50344
PF3D7_0503200	27.2173	6.96699	1.876294	1.264416	1.612154	2.65632	2.32962	2.53682	1.63398	2.44687	5.32276	12.4393	18.5066	20.2342	25.0795	26.2084	9.87357	10.07899	3.34384	2.16576	1.839173	1.980047	1.742343	1.838855
PF3D7_0503300	48.9352	59.7549	276.713	247.527	272.474	238.938	290.904	183.259	134.015	220.473	234.955	221.256	147.206	105.611	75.2078	58.1645	106.279	123.321	127.674	163.948	147.904	216.469	205.971	167.423
PF3D7_0503400	2041.76	5287.34	1410.78	290.742	102.123	37.6101	18.9301	14.9813	7.10919	10.86403	50.9169	230.345	514.089	730.847	1034.15	1905.65	2639.99	2526.37	2438.32	699.844	178.377	82.5632	24.3763	12.2737
PF3D7_0503500	21.7237	16.3279	3.66503	1.99236	1.76581	1.733628	2.13779	1.155651	2.26146	5.94866	16.1779	11.9072	6.59093	5.94633	7.11746	12.9929	9.07857	13.3629	6.39107	2.2506	2.31062	1.534623	1.661983	3.10312
PF3D7_0503600	52.1644	410.691	87.6182	22.9751	12.1834	8.47815	7.87782	3.1862	3.46158	2.28408	2.64257	2.81857	4.78897	4.50189	8.47957	59.2333	160.691	128.817	192.836	55.7353	19.0095	9.4159	5.10731	3.77347
PF3D7_0503800	386.578	320.223	886.583	1174.05	1464.69	1532.62	1694.24	1327.5	1904.1	1683.11	2154.02	1827.27	1224	1031.13	780.579	467.213	442.551	461.438	713.866	1214.85	1338.11	1559.01	1796.66	1842.37
PF3D7_0503900	3.58246	1.876971	1	1.0900596	1.243248	1.786618	1.873386	1.682746	2.05267	3.92161	5.18112	5.57381	8.50146	8.96838	6.6041	4.00423	1.903828	1.477486	1.301881	1.540726	1.993877	1.361267	1.800004	2.00241
PF3D7_0504000	21.5867	6.5769	1.992641	1.622086	3.00028	5.93959	8.70339	7.04354	7.53589	17.2637	41.7461	51.0816	59.2527	57.5648	42.3004	24.7968	8.60853	7.46557	2.88444	3.45395	5.21035	4.13755	5.32075	9.0782
PF3D7_0504100	10.97791	53.1288	5.98974	1	1.258199	1.531341	1.618045	1.253648	1.300831	2.56927	7.93026	6.98774	7.00252	9.24126	6.75135	15.4105	23.0657	29.6361	25.8978	6.4152	2.52039	1.706395	1	1.485751
PF3D7_0504200	13.857	23.4472	4.26577	2.17019	1.475286	1.146712	1.170652	1.0933818	1.166128	2.01104	6.41075	9.78788	13.7856	14.8529	11.9681	14.5233	13.3031	13.3152	11.2811	2.70423	1.679683	1.338082	1.0729465	1.476884
PF3D7_0504300	3.73921	1	1	1	1	1	1	1	1.153374	1	1.121838	1.0825073	1.983668	2.21628	2.99393	2.29653	1.489126	1.516804	1.114359	1.0890601	1	1	1	1
PF3D7_0504400	31.3745	11.4015	3.00047	1.428381	1.120212	1.123691	1.107906	1.147617	1.245106	3.40497	16.6879	29.3487	51.6032	65.1683	58.919	37.0786	12.3156	13.418	4.00242	1.996284	1.556178	1.328884	1.184501	1.697315
PF3D7_0504500	2.47705	1	1	1	1	1	1.118937	1.195249	1	1	1	1.124572	1.660075	2.1686	3.12505	1.978767	1.246166	1.390143	1	1	1	1	1	1.062319
PF3D7_0504600	84.7655	35.8926	4.11017	2.19442	1.658385	1.135488	1.078798	1.129356	1.0767092	1	1	1.618982	8.16098	22.844	44.9963	65.845	32.8839	47.9134	15.3562	3.93983	1.553837	1.396274	1.303145	1.412874
PF3D7_0504800	50.843	14.982	2.86472	1.471293	1.593795	2.18377	2.75004	1.772911	1.929656	1.560139	1.700719	3.99366	22.1132	38.6533	46.3312	48.2823	16.8627	18.473	4.47874	2.38346	2.24251	1.672152	1.936033	1.856451
PF3D7_0504900	82.307	26.5393	2.6901	2.27494	1.590328	1.20247	1	1.193308	1	1.199326	1.36425	3.83666	34.6558	69.9229	100.41	89.7204	26.5903	41.5576	10.57291	2.99692	1.662116	2.83039	1.10067	1.370195
PF3D7_0505000	3.02927	2.64075	10.05445	20.756	22.2546	19.8917	22.3021	23.4936	16.667	19.7569	17.9539	17.0672	12.2176	7.51042	4.75713	3.28785	4.09135	5.57139	11.1125	13.542	17.2106	17.832	17.3088	17.6955
PF3D7_0505100	34.9719	10.10042	3.97444	8.46935	15.2141	23.2351	30.1331	30.7189	33.7275	29.2276	22.9667	22.9709	26.3092	31.4007	34.0914	32.304	12.8669	15.8421	8.6282	13.8914	20.4859	24.6527	29.0009	31.5198
PF3D7_0505200	21.4869	64.9131	11.1628	4.22795	3.69861	3.69126	3.48446	4.42597	3.70883	11.2194	29.7426	22.1295	21.2342	21.505	16.8324	21.9905	29.4873	24.9599	27.365	8.38721	5.57509	4.52112	2.99656	5.13963
