time_points	0	3	6	9	12	15	18	21	24	27	30	33	36	39	42	45	48	51	54	57	60
PF3D7_0113200	14.3045	24.06	76.815	187.335	254.357	173.063	98.6244	56.3552	50.8756	33.3661	24.9088	30.9694	19.5751	15.0712	24.5884	98.7086	183.788	179.62	107.883	76.8318	49.2432
PF3D7_0113300	462.329	238.672	104.138	42.0159	17.6106	9.21705	7.32153	7.18715	5.13611	3.43946	4.24915	13.4589	26.0145	57.5309	147.165	88.3893	29.7335	11.1326	9.37716	8.22753	6.16538
PF3D7_0113400	3.48626	4.10512	4.58011	3.06307	2.29112	2.86528	2.37574	2.30686	1.714361	1.983131	1.964208	3.03091	2.74965	5.37659	4.35142	3.83701	3.90991	4.12597	2.38757	1.925246	1.804069
PF3D7_0113600	13.2492	6.76795	3.4279	2.01333	1.508492	1.163304	1.137178	1.108169	1.126273	1.149346	1.393727	1.517782	2.31265	14.3713	5.92597	3.71858	2.02947	1.398177	1.191656	1.198986	1.172802
PF3D7_0113700	463.228	372.148	287.601	174.527	86.6349	38.4961	20.5064	12.568	9.28286	8.01957	9.54855	21.7853	140.046	328.033	257.622	233.023	145.372	51.8717	23.5919	16.0028	10.05651
PF3D7_0113800	2.90863	2.82494	2.21574	1.9844	1.73653	1.591709	1.367018	1.251636	1.359165	2.07113	2.29493	1.970032	1.995232	3.52564	4.19584	2.94887	2.38645	1.761869	1.532648	1.506361	1.491862
PF3D7_0113900	2367.43	1229.18	630.444	278.577	83.8252	21.3484	13.4382	17.5184	43.1717	38.4522	32.8804	52.8359	105.636	269.494	680.292	511.647	184.997	42.7872	13.4778	19.8097	28.8787
PF3D7_0114000	2.56261	2.90032	1.748241	1.624022	1.491612	1.191547	1.170483	1.0943995	1.172603	1.207589	1.2774	1.628764	2.16201	3.67859	4.08731	2.16657	2.17285	1.555921	1.250809	1.307144	1.303933
PF3D7_0114100	1.7161	3.40178	40.3037	192.981	278.067	214.833	75.8871	21.9507	6.07484	3.62818	3.74444	3.46955	4.51396	4.42167	12.0405	109.472	279.748	300.496	141.645	60.2651	19.6222
PF3D7_0114200	1.331493	1.347851	1.196781	1.439425	1.958281	3.02094	2.29635	1.594423	1.259272	1	1.0660182	1.159709	1.759203	1.247398	1.830141	1.425542	2.18799	2.74306	3.31693	2.30499	1.579868
PF3D7_0114300	1.643711	1.540287	1.218423	3.38528	5.25163	9.27736	6.50536	3.51005	1.943996	1.337599	1.366405	1.796774	1	2.00664	2.32437	2.41659	4.65382	8.96807	9.89545	7.9111	3.78634
PF3D7_0114500	1	7.86456	163.177	246.49	105.72	24.9004	3.48029	2.05855	2.10018	1.758828	2.66104	1.48088	2.61187	3.05142	27.8877	147.102	176.212	67.3483	9.22656	2.49128	1.705712
PF3D7_0114600	1	1.394236	1.669463	3.99099	2.30291	2.45796	1.354673	1.0900016	1.125751	1	1	1.0904244	1.287103	1.373958	2.05888	1.723585	2.28493	1.93708	1.623746	1.113894	1
PF3D7_0114700	1.634492	1.456482	1.0717617	1.267149	1.157162	1	1	1	1	1.0665533	1	1.0872738	1	1.180402	3.1567	1.387861	1.295219	1.33326	1	1.0366205	1
PF3D7_0114800	3.91997	5.62288	16.9643	27.9041	14.5522	5.24596	1.874231	1.392778	1	1	1.129614	1.155118	1	2.13046	9.5426	19.1857	20.178	10.27897	2.08255	1.724969	1.0752285
PF3D7_0115050	1	17.7231	1	14.4271	1	150.572	291.654	149.789	155.697	63.5201	17.6953	116.403	65.911	22.2235	1	1	50.6269	324.473	200.331	232.684	220.592
PF3D7_0115400	1.0991626	1.249656	2.57062	17.61	32.567	26.8113	8.7545	3.85239	1.884213	1.436836	1.395216	1.190798	1.60633	1.098686	1.621001	6.60105	18.8221	29.7677	14.9729	5.53017	2.20119
PF3D7_0115500	3.03071	2.33232	2.25485	1.522741	1.293772	1.112532	1.0342369	1	1	1	1.0505159	1.061264	1.193515	1.441977	2.90636	1.814638	1.537954	1.133843	1.0300265	1	1.0296452
PF3D7_0115600	1.0743742	1.312229	4.5898	28.4581	57.6957	19.1028	7.05826	2.24308	1.832075	1.819213	1.414601	1.502071	1.453952	1.518032	1.884559	12.457	32.0743	41.721	13.01	3.73087	1.763741
PF3D7_0115700	17.8508	16.6452	6.97003	3.05114	1.74989	1.245552	1.304961	1.251699	1.647983	1.917815	2.11345	2.25459	1.891159	2.43719	9.94646	6.70888	2.12165	1.427121	1.250893	1.305332	1.463694
PF3D7_0200100	85.5257	73.2384	30.3248	12.1672	4.84754	2.07599	1.594318	1.514155	1.949858	3.37455	3.43383	3.51961	4.217	5.80169	38.7245	28.5674	7.81537	2.52913	1.658767	1.69725	1.761165
PF3D7_0200200	1.347631	1.510661	1.41278	2.53648	4.4664	1.231206	1.187504	1.041584	1.0388185	1.127626	1	1.167418	1	1.259449	3.50303	2.33878	2.41549	1.959105	1.0823887	1.0351016	1.0810552
PF3D7_0200400	1.489538	1.246502	1.0775338	2.2703	3.94156	5.12439	3.27053	1.422359	1.130978	1.071885	1	1	1.299301	1.194872	1.981004	1.586532	2.02014	5.05838	4.52996	2.38525	1.364955
PF3D7_0200700	1.352918	1.148118	1.209538	2.19599	3.44794	2.01714	1.0951766	1.168901	1	1	1	1.169942	1.269528	2.05359	2.49155	1.604061	2.60938	2.5298	1.543725	1.0712782	1.0822797
PF3D7_0201400	1	1	5.33908	9.36136	6.21714	3.30586	1.279316	1.638698	1.452975	1	1	1.246133	1	1.775426	1.651839	5.44301	9.73561	4.2014	2.12042	1.318497	1.718049
PF3D7_0201500	17.0066	63.5528	313.364	348.912	167.346	91.9111	73.6549	71.5918	61.4053	52.6472	54.5588	45.299	56.8645	56.2072	86.9032	302.901	307.905	134.751	78.2061	74.4854	63.5488
PF3D7_0201600	174.318	272.377	431.638	383.98	194.618	87.9213	54.5863	26.9296	12.5851	6.83014	5.10861	3.94998	20.4571	51.9793	229.512	392.958	274.145	122.147	58.4912	37.5025	18.464
PF3D7_0201700	1361.22	819.908	284.413	84.4462	23.3463	4.97581	2.69899	2.13576	2.00439	2.65747	21.2862	45.3151	262.833	666.627	518.699	277.106	52.3357	10.10945	3.89214	3.32952	2.57894
PF3D7_0201800	1120.67	1012.1	835.812	653.836	443.963	137.497	66.6363	28.9772	15.2168	11.494	11.3326	19.5381	107.558	590.534	701.398	748.854	468.504	200.233	74.4575	45.7477	19.9215
PF3D7_0201900	176.682	581.593	872.481	696.684	296.017	148.648	99.7545	58.115	38.4079	25.049	14.4891	10.68611	11.9276	32.3163	299.543	655.785	476.548	215.017	86.5763	64.4044	41.5917
PF3D7_0202000	27667.9	27794.4	20929.7	13874	7335.89	2499.25	1267.33	736.159	466.994	280.003	165.216	201.147	673.25	2024.73	15826	16695.4	9635.27	3518.94	1372.98	882.403	503.268
PF3D7_0202100	938.938	351.603	101.716	49.7431	27.356	20.2213	15.8041	11.1769	11.0818	16.6592	215.236	564.616	3433.21	1700.02	278.332	103.841	36.1717	22.4982	15.3346	16.4483	12.4552
PF3D7_0202200	1256.72	624.515	235.563	83.8776	30.5707	8.70569	4.5913	2.94701	3.2715	4.13218	45.9627	89.5498	894.27	1748.42	596.316	263.342	73.4871	15.2918	5.88916	4.57711	3.42303
PF3D7_0202300	13.0659	8.68924	10.37722	39.9793	77.2212	64.3369	31.5286	9.47695	3.37336	2.27759	2.66567	3.22863	21.2422	43.2632	7.61366	14.1062	29.6898	43.9885	34.1235	18.7535	6.23648
PF3D7_0202400	8.87982	51.556	253.679	443.858	473.308	112.78	47.7283	30.9086	23.4474	15.1218	11.6397	8.79916	7.96083	11.3	58.2238	175.644	105.002	73.3252	37.1033	24.9027	19.1458
PF3D7_0202500	9994.89	7329.08	4570.13	2397.66	924.192	172.852	42.6846	19.0036	13.6681	67.1622	918.191	1782.93	25323.6	15770.6	4511.64	3772.8	1537.68	450.561	73.5713	37.2479	30.6843
PF3D7_0202600	10.47634	13.7918	19.264	21.5156	21.9546	20.4089	20.4387	19.513	20.8143	16.9306	14.9475	12.8233	8.25793	6.33029	12.9667	16.5035	16.8089	16.5131	16.7007	17.6114	17.1973
PF3D7_0202700	1.788296	2.73824	4.54445	8.9933	13.9231	15.2395	18.7585	20.5914	15.7177	13.4835	13.0339	7.14427	5.35254	6.34268	3.06538	4.87911	10.0006	13.0002	17.5802	17.7055	17.8195
PF3D7_0202800	1	1	1.680648	1.257158	1.24384	2.32902	6.9407	17.3994	24.4446	26.399	22.9647	16.5886	15.6267	5.24418	1.535962	1.365059	1	1.647345	10.46661	11.8962	12.7114
PF3D7_0202900	1.421889	1.619521	1.0835463	1.124468	1.42643	2.49669	7.88229	18.108	18.5232	28.4122	23.705	10.02518	6.48422	4.04412	1.264236	1.541586	1.13733	3.43239	8.91015	12.7748	13.5246
PF3D7_0203000	3.5367	2.57125	1.81455	1.633402	2.34454	6.23362	11.6398	15.814	19.1542	24.3954	68.9062	145.391	107.277	51.6781	6.24404	2.90084	2.95087	4.92618	8.78583	12.9008	16.9602
PF3D7_0203100	2.8715	2.81536	2.23504	2.26037	2.07443	2.65874	3.38314	2.56064	1.789388	4.50399	30.8647	57.7527	37.2384	19.5089	4.72043	2.69198	2.38599	2.54521	2.49249	2.52956	2.52608
PF3D7_0203200	58.3278	43.5717	35.2766	26.1791	21.5486	16.2664	12.781	9.73457	10.37671	8.86269	10.10649	9.56265	10.96348	10.75937	32.2843	32.82	23.6041	14.5077	12.0457	10.87837	9.97523
PF3D7_0203300	10.54631	12.6757	14.2456	14.4807	16.1446	23.2877	24.3027	26.0499	28.8797	25.624	17.2963	20.1984	11.5645	11.9542	13.6284	13.3682	19.9699	20.7992	23.2617	26.9589	28.1121
PF3D7_0203400	8.48985	5.11895	1.662457	4.55764	18.8583	77.0769	190.32	305.201	410.707	351.751	182.082	141.672	53.1108	55.3688	9.32649	12.3735	31.5878	74.4122	158.421	249.18	320.025
PF3D7_0203600	1.653682	1.274599	1.129157	1.0720063	1.0946601	2.34008	6.86443	11.5575	13.8815	12.7326	8.4412	6.33641	5.47778	4.41401	1.945666	1.314676	1.453295	1.929301	5.63152	8.8425	10.82668
PF3D7_0203700	52.4005	35.2086	26.3595	21.3687	20.3847	14.1909	11.6011	5.19223	3.43302	1.732951	2.73789	4.43296	12.2221	29.7978	27.1561	23.5817	18.9391	13.2374	6.99113	5.80287	4.03087
PF3D7_0203800	1.146561	1.246231	1.424836	1.488182	1.848641	2.45093	6.82574	13.4544	8.76918	8.49881	5.9362	4.02277	2.19055	2.45808	1.427934	1.752566	1.828746	3.40063	7.39594	9.36083	10.07032
PF3D7_0203900	2.22853	1.95562	2.61851	7.7652	21.3428	27.9662	35.7666	42.6808	28.4454	19.5136	11.0986	6.28049	4.18719	5.11923	2.3949	3.95945	13.025	23.0569	32.1106	35.8219	30.2452
PF3D7_0204000	1.286101	1.293838	1.6279	2.39983	2.9342	6.45271	6.66147	5.35785	5.1092	3.42831	2.99672	2.29295	2.25734	2.23326	1.854996	1.571308	3.32452	4.87267	6.29688	7.00834	7.17759
PF3D7_0204100	3.67688	2.4973	2.56243	3.24119	3.71868	6.54371	9.46186	11.9663	34.7838	101.158	114.382	97.5103	55.3926	27.3343	3.9697	3.93268	3.94702	5.46588	7.23402	11.0819	28.1622
PF3D7_0204200	186.63	185.251	188.97	184.559	162.233	113.156	83.4984	75.7095	94.583	90.8217	214.019	613.907	1287.16	522.991	164.146	188.464	172.913	117.232	88.5169	79.0831	75.9867
PF3D7_0204300	126.916	102.489	86.8	74.1536	64.1812	51.8075	47.5286	44.628	32.3812	20.3204	15.9921	12.677	13.5764	18.2126	75.8432	77.0286	58.1234	45.8534	44.0133	43.5231	33.328
PF3D7_0204400	42.3016	49.4326	33.0256	50.3385	48.298	26.4822	28.5842	35.3067	20.6553	14.752	9.40976	7.13955	7.87636	7.01095	22.7475	27.3442	27.3949	26.9053	27.3175	26.9048	25.5415
PF3D7_0204500	123.89	109.668	80.6212	72.8065	66.8523	52.8337	48.7038	49.5758	33.8712	22.8802	20.3501	12.8578	13.147	18.4873	73.0614	67.3923	51.6672	47.9159	47.3405	42.3948	35.7521
PF3D7_0204600	3.85679	6.88095	11.8561	19.6919	22.7475	21.3403	20.3859	17.3018	10.41435	7.66034	5.82057	11.7971	11.1953	12.5104	6.82566	12.2499	15.9683	19.0331	19.3163	16.6788	12.5259
PF3D7_0204700	644.749	526.069	470.066	485.353	519.062	362.376	298.977	267.53	232.747	275.821	393.92	468.183	620.727	692.651	384.374	425.907	465.15	405.093	305.96	272.25	236.522
PF3D7_0204800	1.864369	1.614179	1.262981	2.36954	5.53944	17.4187	20.3701	23.5472	18.6358	12.0837	7.3521	5.49193	5.25879	5.10167	2.87266	1.853538	5.68202	11.1275	17.489	19.2051	17.3032
PF3D7_0204900	2.21278	2.83266	2.27979	3.14325	8.57345	22.2219	27.342	30.4509	36.2068	22.7883	13.1078	12.5325	10.38069	10.574	2.61973	2.86824	8.74498	17.5426	24.3286	28.9726	30.3845
PF3D7_0205000	2.42074	2.37017	1.832087	1.402197	1.578811	3.30925	7.33141	9.83981	4.78005	3.58919	3.9309	2.72901	3.40503	5.60686	3.63403	2.57613	2.13279	3.30642	6.37347	7.61298	6.60915
PF3D7_0205100	2.49128	1.672355	1.40239	1.384522	1.379312	2.20914	4.6117	6.40419	3.73394	3.03035	2.67761	3.39411	3.43542	5.55903	2.95672	2.02722	1.973469	2.32845	5.25938	6.17984	4.20095
PF3D7_0205400	84.5386	55.1695	44.856	36.1049	29.238	31.7557	31.6897	34.7614	17.1455	11.8366	7.39323	6.86133	8.98118	17.3389	41.661	40.5146	36.08	30.5703	33.5072	30.2795	25.6065
PF3D7_0205500	261.048	214.968	166.596	139.186	119.353	97.5831	83.3834	82.7985	75.9942	44.1875	32.6843	22.5452	21.7833	36.041	137.658	141.995	138.33	103.334	81.3299	80.5489	72.5776
PF3D7_0205600	6.14774	3.74599	4.09976	7.60058	14.1341	20.2138	23.9506	25.5112	29.8317	28.8761	21.5364	15.9419	16.921	8.84409	4.16926	3.79712	10.1459	16.193	21.1857	23.9685	26.3888
PF3D7_0205700	238.594	166.277	119.676	86.505	63.1868	21.6059	14.9486	18.479	25.2767	26.9068	21.1492	25.8987	22.6886	40.9152	112.455	106.309	57.5732	24.6676	14.3054	16.0282	18.4164
PF3D7_0205800	3.13571	3.13328	5.08389	14.1151	15.6304	17.7077	16.5372	41.3511	93.1299	99.4604	62.7758	62.9548	28.9238	14.157	4.21577	9.39636	8.95406	13.0838	18.2868	32.107	67.5596
PF3D7_0205900	74.8776	80.225	90.3509	110.548	132.293	110.018	114.475	144.555	188.621	245.44	220.452	183.489	105.017	62.0334	59.5549	79.6	105.295	106.505	105.058	121.576	153.734
PF3D7_0206000	63.3482	51.5633	38.9905	29.8375	24.8958	21.484	20.6666	18.1797	13.5958	11.2234	16.5894	24.9991	76.3446	29.9123	34.2787	31.1259	23.6623	19.7387	17.7552	17.39	13.9896
PF3D7_0206100	93.9402	81.1996	65.4791	63.5298	53.6717	52.8506	46.366	47.2311	29.9789	20.2792	22.3637	24.2396	61.9279	27.3954	57.9547	53.0442	46.7763	48.2294	45.25	39.2786	32.7696
PF3D7_0206200	17.1227	16.7363	6.48841	6.12123	4.88575	6.16382	6.73283	7.26983	10.04627	29.4051	219.191	841.135	1253.62	504.764	58.3166	17.2704	12.3412	8.43796	7.4078	7.0597	9.39136
PF3D7_0206300	156.935	186.637	163.503	94.9156	49.9897	49.2823	51.6536	36.3898	18.3394	11.4628	8.96459	9.0954	15.451	57.3932	89.4919	108.926	81.5936	52.3003	43.9586	38.496	24.6521
PF3D7_0206500	146.07	98.0745	78.144	81.8752	73.8949	45.5116	32.6855	37.525	37.7684	32.3788	30.1764	42.9703	128.254	186.197	80.8925	74.7245	68.0182	45.2689	33.306	32.9201	30.9907
PF3D7_0206600	86.5719	63.1063	72.7571	84.8782	62.7809	34.8192	28.2899	25.1016	8.40967	6.78919	10.04974	16.1587	18.5778	18.3157	63.8095	65.4423	49.9091	34.4989	33.8881	26.0947	10.21237
PF3D7_0206700	119.209	77.3192	65.6355	70.8958	68.1577	49.0991	42.7132	33.5263	18.4721	12.4314	7.62834	8.60132	17.8076	30.8877	50.8181	57.579	53.674	46.8016	40.1995	33.7737	24.516
PF3D7_0206800	104.341	37.2761	12.5691	7.8158	5.83612	4.6643	3.07518	30.9117	572.108	3040.69	6604.24	13424.1	6930.98	2908.52	150.744	57.571	38.2015	18.245	8.25739	59.272	419.324
PF3D7_0206900	12.2068	10.84006	5.55649	7.24512	12.5197	23.7835	29.8977	35.6144	26.7227	36.0248	274.189	880.069	861.973	393.816	54.6048	13.7925	15.7028	20.2055	25.6725	31.7378	27.3071
PF3D7_0207000	17.0728	8.50213	3.24207	4.07379	7.46995	18.6188	46.593	108.138	295.09	637.938	1030.36	1566.69	795.63	382.338	23.7594	11.0743	12.7866	20.6155	47.5548	87.9958	172.101
PF3D7_0207100	5.67449	3.99934	2.35407	2.27331	3.37407	10.86155	15.0792	20.8346	23.7479	30.4615	114.928	340.758	293.357	136.231	15.7788	5.56854	5.06604	8.42494	13.3409	17.7445	21.0252
PF3D7_0207200	1.994798	1.624082	1.19783	2.18541	3.8561	12.0402	10.49866	11.2576	7.84134	8.66496	38.8591	62.5792	32.4872	20.0611	2.5605	2.06377	3.89723	9.44186	10.056	12.0755	8.91303
PF3D7_0207300	1.151672	1.223013	1.0898944	1.0890886	1.0219666	1.0168069	1.0204624	1.0360073	1.528934	1.389898	1.723717	3.16516	3.07749	2.54653	1.664156	1.162252	1.198002	1.0401328	1.0895332	1.0610231	1.408194
PF3D7_0207400	4.11527	2.81933	1.688208	1.495844	1.504973	1.620152	6.5855	62.0986	281.591	265.428	148.996	133.222	94.3808	42.8337	4.64908	3.89199	3.31019	2.42743	14.4159	56.8631	138.775
PF3D7_0207500	6.27194	3.3064	2.12185	1.819349	1.600041	1.341412	6.88569	99.7796	388.647	507.104	297.582	212.181	103.701	50.6142	6.91668	6.12979	4.12859	2.36583	18.0006	78.4276	188.673
PF3D7_0207600	44.917	19.5382	9.77103	7.19442	4.96314	3.00172	11.4508	347.517	3376.12	5213.22	3087.39	2709.54	1293.65	577.509	39.4059	47.7668	31.0005	9.5861	49.4434	418.185	1467.93
PF3D7_0207700	8.07852	3.87634	2.63853	2.09567	1.691333	1.482655	3.57491	73.892	501.859	758.89	385.599	305.525	154.294	77.7036	6.77302	8.14512	5.48708	2.41575	12.6954	78.1243	242.505
PF3D7_0207800	9.01323	6.46872	2.65686	1.6471	1.451981	1.572062	4.12025	35.4128	184.634	275.584	147.254	166.305	81.8848	37.6714	6.73491	5.60251	3.33542	2.29701	9.34882	35.2011	95.9264
PF3D7_0207900	1.581274	1.582487	1.459105	1.223008	1.0907244	1.208077	1.627467	6.30519	16.6502	22.2336	14.7888	8.41122	5.28239	4.91386	3.05528	1.937512	1.394248	1.379446	2.67673	5.65366	10.82683
PF3D7_0208000	2.60215	1.778431	1.474577	1.661117	1.37728	1.321756	1.702579	7.31064	41.6547	118.058	110.881	56.9646	31.6796	16.4386	3.52067	2.75675	2.16074	1.637075	2.54718	8.17401	21.9938
PF3D7_0208100	3.291	2.77856	1.96831	1.798185	3.6417	12.8671	26.8313	48.673	72.2207	65.9314	38.305	24.6249	12.3428	9.44454	3.49428	2.61465	4.64523	10.36834	23.5577	39.044	49.8231
PF3D7_0208200	210.036	147.758	126.166	126.642	117.681	94.0901	76.9976	49.7497	32.3003	17.086	13.7014	17.3825	25.6625	45.4012	117.689	111.115	116.172	95.9223	76.4586	61.7575	42.5713
PF3D7_0208300	40.6851	32.9091	26.79	19.9892	16.2428	13.7444	12.3641	8.82574	5.22885	3.3188	3.35925	3.94561	4.65773	7.46555	25.2875	25.9654	19.7014	14.5603	11.8065	10.5068	7.38492
PF3D7_0208400	30.2381	32.2852	28.8185	24.0757	19.5303	16.6091	19.4838	29.7252	36.2014	56.7831	51.6149	32.846	20.7765	14.5068	26.3164	25.9709	19.2143	16.6005	19.7625	24.8723	30.3
PF3D7_0208500	3.62534	1.27391	1	3.55454	11.7115	40.3552	68.6272	98.9179	98.7054	86.0133	72.8996	64.4004	31.5286	19.2798	2.44164	2.68369	12.6396	30.2794	59.514	79.5923	85.6705
PF3D7_0208600	3.04595	1.949692	3.04343	11.5423	25.3117	39.3068	41.4671	55.2542	76.1171	52.9963	34.4179	28.6262	17.407	10.26687	5.61554	5.42341	15.5404	28.035	42.2399	52.0565	56.1726
PF3D7_0208700	78.0858	102.898	122.119	143.53	142.421	138.839	128.796	98.4396	72.1362	40.8816	24.1906	21.0618	20.7486	28.417	88.7205	129.736	127.558	124.033	124.536	108.717	77.7011
PF3D7_0208800	61.6299	50.2214	44.4802	34.4033	24.8165	27.3409	27.0584	29.3812	24.9973	19.8563	14.3402	12.9129	11.5854	11.7233	40.8127	36.4582	33.5966	24.2018	27.6156	28.8916	31.5393
PF3D7_0209000	2.25564	2.14465	1.752377	1.669527	1.618702	1.583257	1.530819	1.393189	1.208586	1.316729	1.5588	2.20417	2.60818	4.88194	3.44972	2.68307	2.77954	2.21417	1.794762	1.64668	1.553567
PF3D7_0209100	65.8776	49.2982	33.1223	20.5995	13.8944	12.1262	14.7712	21.2361	24.7508	25.3129	16.9519	13.624	14.6191	20.4637	31.4326	24.3642	17.5084	13.1201	15.2358	17.461	18.2506
PF3D7_0209200	99.2811	88.7006	79.4853	67.5751	49.8912	37.5099	31.5591	37.9748	37.935	24.0137	16.1238	14.6135	12.2649	16.211	62.2123	74.2264	50.4464	41.4267	35.9646	34.9489	34.0247
PF3D7_0209300	26.0804	22.7084	31.6271	52.5387	60.8818	68.2202	59.8566	73.4804	56.9746	48.1584	31.9371	17.074	12.921	13.1489	20.9184	31.5316	40.5969	53.0196	61.7378	64.7791	58.7737
PF3D7_0209400	69.646	55.2424	39.0945	27.589	21.3022	36.0515	45.1622	52.1001	46.2109	32.9914	18.1198	12.8186	13.3762	12.8754	35.0491	30.7628	30.3185	36.3154	43.9636	49.6452	50.3723
PF3D7_0209500	1.902726	2.47191	2.72142	1.624448	1.584096	1.0941575	1.114607	1.0505462	1.548315	3.3399	8.69023	22.4502	53.1024	20.283	9.14063	3.27223	2.69739	1.644934	1.30127	1.128341	1.322735
PF3D7_0209600	5.00934	3.3991	2.80704	1.95888	1.581089	1.511831	2.18784	9.20427	36.5518	101.34	90.2583	66.2249	38.1654	22.9124	3.39833	3.10721	2.15278	1.681923	3.25082	8.95898	24.4041
PF3D7_0209700	149.729	114.425	96.1599	71.0143	48.9865	28.2249	23.5192	21.9422	21.6078	21.581	35.3416	52.1961	66.598	86.5237	87.1842	82.1026	54.5866	31.9949	24.6824	21.1957	18.7875
PF3D7_0209800	931.647	712	631.313	629.527	666.281	458.775	398.939	395.819	371.786	200.21	107.412	109.837	127.066	259.936	506.544	552.728	572.564	468.254	384.951	367.342	338.457
PF3D7_0209900	27.563	21.504	12.3793	14.4398	10.42832	6.3415	6.47554	4.74535	5.19024	2.52293	4.32139	4.35923	7.39225	6.16493	14.0172	9.87822	8.26564	6.7926	5.56369	5.22893	5.60518
PF3D7_0210000	406.559	451.821	518.453	522.878	405.373	221.665	201.54	239.692	375.293	408.172	234.289	229.854	196.712	129.092	349.439	469.482	399.739	303.136	169.907	220.607	322.714
PF3D7_0210100	1649.52	1418.5	1154.27	1123.13	1148.59	1023.66	769.28	620.122	726.558	332.946	181.519	244.073	399.785	548.982	1090.59	1111.28	1455.82	1112.92	753.8	650.839	662.65
PF3D7_0210200	2.70298	1.99055	2.02468	3.2234	9.54343	22.3598	33.8308	47.7572	61.1502	68.5278	47.2387	32.1715	18.7559	12.9755	3.58421	3.15855	8.30261	17.6804	30.2323	41.2379	48.4279
PF3D7_0210300	2.13051	2.69904	3.8704	13.8099	23.9003	30.727	33.3269	50.4941	56.9354	41.1567	19.9429	13.0675	9.52535	9.22864	3.532	5.17551	15.5132	24.1037	30.7772	38.7444	49.796
PF3D7_0210400	1.869497	1.723607	4.11748	25.3508	51.8657	68.6386	83.305	111.603	94.7117	54.6192	22.6584	18.485	17.2445	10.07074	2.63645	11.0318	33.9309	49.7254	75.7886	88.8463	86.5967
PF3D7_0210500	2.75998	3.3486	6.48785	10.65351	13.067	15.3053	13.7413	11.9844	4.56225	3.3324	3.3935	3.00575	7.83858	3.76122	4.3925	6.48131	10.75451	12.9788	14.6207	11.7363	7.97416
PF3D7_0210600	13.4291	11.2327	4.87395	2.69293	2.41733	3.00858	4.00603	5.63926	7.28698	34.453	385.907	1742.96	1374.39	587.392	49.3946	13.6281	8.26705	5.23051	5.17101	6.99706	10.03988
PF3D7_0210700	6.07298	3.99619	2.41331	5.04338	8.22031	8.41478	6.62411	7.57012	6.4492	11.8983	113.977	414.963	314.804	156.286	13.883	4.37673	7.11872	7.80616	7.23746	8.13735	7.69921
PF3D7_0210800	114.958	75.529	48.8422	30.5889	18.5539	16.1652	12.8713	10.28677	5.3916	4.62357	9.49387	11.9401	80.3202	192.939	76.08	50.0197	31.216	19.9422	13.8127	12.3741	7.97593
PF3D7_0210900	369.695	285.604	248.425	268.987	264.763	211.016	178.316	194.502	195.901	140.504	75.1759	73.8807	102.399	216.398	215.383	229.597	220.62	206.085	180.545	185.837	170.683
PF3D7_0211000	28.317	23.7147	20.5601	27.6777	44.707	14.4432	9.59202	15.9832	10.42551	11.6426	13.0427	5.94639	4.66838	14.5947	17.6631	18.9438	14.3306	11.0898	11.3617	10.70346	9.80592
PF3D7_0211100	1.352277	1.370096	2.98242	6.98135	9.48811	10.60186	6.68033	4.05538	1.764712	1.646909	2.92491	3.02749	5.0834	3.38712	2.43199	3.8829	7.2842	9.2215	7.64649	4.97243	2.74367
PF3D7_0211200	3.07164	3.54793	6.91418	14.149	27.3655	35.2432	43.1402	56.6964	63.6255	58.887	40.1386	34.4886	19.6303	12.6857	4.02923	7.14609	22.0127	29.678	39.7733	48.5502	53.289
PF3D7_0211300	1.309386	1.259621	1.163366	1.486731	4.69342	12.6158	15.5714	19.1068	27.4221	23.0334	20.4854	16.5706	13.2998	7.46605	2.03341	1.794328	4.08868	9.75954	15.0956	17.4741	20.9338
PF3D7_0211400	1.534319	1.320433	1.120804	1.224755	1.132434	1.0676845	1.864691	5.66717	4.41487	3.41018	2.94533	4.01751	3.79577	4.87359	1.76452	1.2613	1.447747	1.522261	3.20527	4.91211	5.66671
PF3D7_0211500	1.669791	1.447058	1.217811	1.208027	1.228434	1.96911	3.81773	5.29036	7.64903	11.8963	15.5756	12.67	7.58733	5.56556	2.18265	1.455195	1.681993	2.06615	3.73137	4.54573	6.55837
PF3D7_0211600	1.326721	1.410758	1	1	1.188231	1.217415	2.58465	6.22206	9.65749	17.906	18.8826	13.6515	5.01375	5.39101	1.921726	1.419393	1.318328	1.42467	2.16812	4.186	6.60558
PF3D7_0211700	1.975222	1.669122	1.613008	5.23845	13.6815	22.3723	24.5472	28.4591	19.679	15.6633	11.6765	6.90459	4.69062	5.13744	2.39397	2.68623	8.78707	16.3222	21.9311	22.4137	20.7475
PF3D7_0211800	160.747	200.374	211.504	187.795	165.505	173.003	174.859	161.118	135.188	95.1316	55.6943	47.1781	34.3124	37.0524	143.022	170.044	167.001	163.385	160.475	157.355	133.129
PF3D7_0211900	1.969405	1.661493	1.814599	1.641558	4.22591	16.5516	30.1255	40.1768	40.1248	28.1415	19.4218	13.4037	8.75823	8.3543	2.55458	2.8148	4.79323	11.0673	26.824	35.2617	35.4814
