time_points	0	3	6	9	12	15	18	21	24	27	30	33	36	39	42	45	48	51	54	57	60	63
PF3D7_0801000	16.9405	60.118	549.202	1538.23	1338.2	1067.88	736.304	532.228	431.675	394.932	239.029	189.553	294.287	378.183	221.896	102.42	112.209	25.6106	38.0379	120.066	171.742	103.266
PF3D7_0801100	39.0737	45.5819	82.7293	102.188	96.6857	67.7898	74.4267	66.715	55.1886	167.863	69.7458	70.0501	90.7529	77.0606	76.3671	89.1505	143.421	71.6822	195.095	248.815	87.0905	423.427
PF3D7_0801200	485.394	586.759	336.56	177.723	119.739	41.6677	57.4101	25.6852	34.2576	84.3995	107.186	76.4121	80.0319	140.916	421.095	399.432	306.041	326.55	625.168	1022.21	286.828	879.656
PF3D7_0801300	1.623638	1.38981	1.2003	1.497302	2.7542	2.70229	2.42865	1.864449	2.1792	2.09521	1.825658	1.877783	1.518928	1.275608	1.471366	1.274418	1.474375	1.136441	3.02322	1	1.856781	2.87112
PF3D7_0801400	32.7918	29.2387	37.2755	17.0114	10.41323	14.4333	13.7771	9.69759	8.0308	27.9363	17.9838	7.34075	6.96704	5.62169	7.32349	7.6265	5.24257	9.23675	9.35138	7.37467	30.5558	7.2754
PF3D7_0801500	12.284	15.7556	30.9853	93.7423	96.7347	103.824	86.3944	84.3311	73.4243	71.2785	58.0061	60.0239	63.9159	60.274	58.9977	36.5315	32.3182	10.59712	14.9719	24.0155	22.9197	13.1222
PF3D7_0801600	11.284	8.77352	7.91331	1.762856	5.0364	1.384014	3.43504	1.621588	2.75864	1.700017	2.26655	3.58944	4.12726	3.90661	9.63667	9.62957	5.85123	7.54059	20.0991	11.9338	5.45921	15.3514
PF3D7_0801700	10.58528	9.55908	9.04133	8.75335	10.67868	14.9856	15.4058	17.2712	16.9079	11.6957	16.2184	18.5804	14.5709	13.318	9.30162	12.6587	9.44364	7.26645	3.24445	4.29265	7.08262	7.38146
PF3D7_0801800	59.7404	53.9464	64.2584	216.614	311.698	321.905	295.681	291.55	239.352	246.515	166.813	157.077	172.393	204.082	115.38	107.904	108.5	60.1788	33.7676	34.1244	64.1527	55.3845
PF3D7_0801900	7.1221	7.55946	7.59809	10.58995	17.9481	19.9891	18.9991	18.3252	15.0199	11.5281	11.5532	14.2962	9.29956	4.68639	2.44428	2.8359	2.10548	2.02675	1.506246	1.815137	6.37783	2.24909
PF3D7_0802000	49.1056	33.8213	22.6859	18.3494	10.88597	11.6481	13.3139	13.152	14.1196	21.4208	45.3149	145.067	271.898	271.275	229.8	168.888	232.56	59.0241	70.5921	93.7709	41.8325	88.6386
PF3D7_0802100	38.1141	45.2628	21.5526	11.0862	7.13243	6.18854	4.53414	4.43814	4.10338	4.45555	8.62687	3.64651	2.5747	3.13722	4.70527	11.0534	18.8904	103.269	71.0601	51.961	67.1513	71.2621
PF3D7_0802200	116.326	84.1623	47.8479	28.9731	19.4054	16.4676	18.4648	23.2812	25.6302	38.2398	56.1862	56.1017	52.53	40.4601	127.618	335.472	392.034	98.8234	101.47	118.256	69.0455	116.203
PF3D7_0802300	7.61261	8.88703	13.866	51.8569	65.4515	68.1811	56.7861	56.721	53.5205	39.8254	35.1334	38.1267	38.8904	35.7941	28.523	21.8386	17.3648	6.78978	6.20427	8.24093	12.113	8.92019
PF3D7_0802400	11.3202	11.7244	16.1922	47.9429	56.7606	74.222	68.2592	74.7989	65.0302	64.3083	58.0825	60.9661	52.448	37.0358	26.8207	24.2736	28.094	10.3373	8.35083	12.7953	14.461	10.35377
PF3D7_0802500	15.1588	15.7544	9.31179	17.2137	27.4932	32.4412	30.7535	32.8335	28.9524	27.7746	21.3983	12.9096	13.4518	10.69743	10.28964	12.2924	12.2187	22.5555	33.0215	45.3762	35.1601	23.9232
PF3D7_0802600	13.8619	34.0461	14.706	8.15184	9.24412	7.76609	6.89128	6.94459	5.07642	5.34447	5.42986	3.77832	3.7438	3.01515	2.11977	2.82103	3.32826	41.1314	53.5489	60.4395	64.1942	36.3348
PF3D7_0802800	37.5764	61.1998	29.5371	16.0791	11.0067	7.65486	6.04405	5.1068	5.87083	4.79097	9.66526	5.20696	3.24784	3.3182	3.13194	5.94694	12.8224	138.914	216.332	281.865	140.022	149.252
PF3D7_0802900	8.76286	6.87376	8.87351	1.325804	2.91542	4.60814	1.779976	2.41584	2.71677	1	3.16369	3.21182	2.21418	4.61126	7.3478	4.95523	4.6258	2.56429	8.6471	3.07541	3.00469	10.1939
PF3D7_0803000	21.2503	16.4229	20.4095	52.4992	72.7148	69.2158	59.4811	57.8389	48.5993	41.0483	39.5447	40.4802	31.8759	29.1935	17.0872	24.9024	20.4279	24.6738	9.82101	11.8889	19.7531	23.0658
PF3D7_0803100	8.98328	10.53712	21.8995	58.332	55.1686	60.3705	50.1177	46.0884	41.7897	39.5065	31.1863	31.099	26.3951	24.251	10.31287	12.2661	9.56384	7.22679	1.943088	4.62932	10.05097	6.75782
PF3D7_0803200	45.4895	45.12	16.8844	8.14908	4.51236	2.92611	2.41955	2.11216	2.10537	1.985568	5.8295	2.276	2.02568	1.88356	1.459525	3.22251	4.30835	90.8071	14.1824	6.39857	28.178	75.0347
PF3D7_0803300	8.65436	6.36788	5.12237	2.19098	2.9255	2.87352	1.297	1.323476	1.637371	1.819654	4.83111	2.31386	2.10961	2.54699	5.93877	5.64146	8.81047	16.0616	12.2981	11.076	6.35871	43.7106
PF3D7_0803400	30.0341	24.1635	16.3069	9.80284	7.34386	5.8601	4.91267	4.07475	3.14469	4.33532	6.81462	3.40328	4.3723	6.54744	13.0521	26.0711	30.9463	56.6917	26.0901	20.3851	26.533	37.3264
PF3D7_0803500	8.97944	36.5655	43.4002	26.1033	29.995	36.0223	30.4796	29.4608	26.0004	19.5854	20.3394	18.9782	18.6003	20.8388	16.5305	16.4527	15.0591	21.2621	145.575	241.421	249.192	124.283
PF3D7_0803600	17.9177	16.7228	13.1623	28.8645	37.3566	39.4204	35.3594	32.7832	31.3156	28.6424	28.3393	23.8298	18.5412	16.0294	10.10576	13.0595	14.2393	40.6554	19.2655	17.3524	23.2068	27.0878
PF3D7_0803700	59.4921	40.3838	27.6887	17.1334	13.8724	11.0938	8.63274	8.69968	12.9169	20.3516	26.0958	34.7968	41.4555	53.8492	110.047	104.334	185.584	70.6763	112.259	98.4497	36.7727	85.8214
PF3D7_0803800	118.362	73.6115	45.1007	53.31	51.8386	71.7083	94.5876	117.339	140.369	140.789	169.243	192.857	134.748	100.6357	121.327	128.144	189.054	206.828	180.481	97.5056	69.8533	142.714
PF3D7_0803900	67.3658	111.62	36.5257	59.8017	28.6559	166.761	85.4629	64.8835	148.177	87.3328	176.728	120.758	36.0621	123.206	69.1205	33.4476	187.969	105.864	93.0109	750.147	80.5983	222.244
PF3D7_0804000	26.4184	27.2158	77.9279	129.618	120.963	115.143	102.144	95.0193	93.5896	91.0202	87.7329	109.157	97.0001	87.7802	49.6858	48.8374	43.3261	43.3604	23.152	23.7373	46.1324	30.3869
PF3D7_0804100	93.4067	1	520.386	222.061	174.285	75.1867	295.012	121.083	292.211	1	368.022	201.099	110.845	52.0474	233.813	41.6616	1	253.712	1	1	91.6803	1
PF3D7_0804200	1	17.5837	6.32587	11.5784	13.4382	16.9752	34.7663	21.112	11.4514	20.414	27.3445	15.3629	32.5383	11.9924	34.4223	18.5119	9.4089	19.1394	1	1	4.25447	1
PF3D7_0804300	4.02565	4.44432	28.2804	37.8512	27.4672	21.6268	19.8448	18.4554	13.163	16.0897	11.3389	10.11395	9.05724	8.71287	4.57725	4.28752	4.04293	2.42377	2.47639	3.40414	5.39563	3.15539
PF3D7_0804400	16.9779	10.5349	7.34005	5.25253	5.14744	4.48483	3.20974	2.68327	2.60678	3.23849	5.41501	3.57365	4.41532	7.3487	13.0297	14.6976	22.8546	25.013	18.0224	14.8071	9.23522	23.7912
PF3D7_0804500	32.6512	25.6821	16.0932	14.3011	17.1687	21.1038	23.9022	25.5018	25.8061	27.5674	27.2405	22.8666	27.1443	27.6593	25.8952	29.2817	29.8495	56.7957	31.0065	20.1097	23.1206	33.2144
PF3D7_0804600	9.50541	8.18333	9.35977	31.7136	47.6755	45.8527	44.6971	40.0607	36.7387	27.3935	27.9402	25.5775	22.3368	24.2257	20.1116	17.6478	14.7039	9.74406	4.9044	4.75693	11.4122	9.32145
PF3D7_0804700	3.73775	5.71045	4.71394	5.87186	8.28209	7.35091	6.36399	7.28531	7.23622	7.2419	6.74215	5.14206	4.04029	2.13827	1.580851	1.748175	1.584559	1.606853	1.161816	1.49406	2.30088	2.40506
PF3D7_0804800	25.6571	28.3478	28.5392	85.7097	127.025	164.573	129.708	128.044	141.024	147.239	101.797	98.4521	60.6121	45.4478	41.2471	41.7888	46.3613	24.7279	14.6483	18.6574	22.5585	39.2414
PF3D7_0804900	38.399	55.7092	40.2492	68.9122	66.8257	82.6468	73.5231	78.3908	68.9588	59.8613	61.4881	73.6373	76.1082	63.5236	53.0439	42.2281	51.5739	78.3724	208.539	221.887	118.119	66.2095
PF3D7_0805000	24.7491	21.3136	16.3057	9.59686	5.98091	6.39379	2.78965	3.50416	2.72336	2.82927	4.51657	2.09958	2.67156	3.41675	7.82322	16.9504	38.239	32.7051	47.9848	31.5562	21.8522	27.3691
PF3D7_0805100	8.44166	10.41027	9.31944	6.93414	5.88421	8.03138	6.06329	4.91778	4.24716	2.67548	4.05674	3.66506	2.59908	2.17003	1.86533	1.60453	3.7577	8.85873	12.1426	9.79603	19.0038	12.3784
PF3D7_0805200	19.7904	242.084	1506.6	934.734	555.512	188.378	130.641	68.2574	41.5165	41.5252	11.0382	66.3168	12.756	20.1215	5.98331	7.9628	11.0302	73.4837	1584.24	3083	1790.11	1317.72
PF3D7_0805300	2.63184	15.7202	18.9858	6.27994	2.65112	2.05561	1.358587	1.47802	1.320641	1.274894	1.373027	2.44903	1.26515	1.453973	1.374652	1.78521	1.327433	4.83986	20.1312	27.8355	76.1712	9.98198
PF3D7_0805400	9.36048	5.62069	9.62099	27.3866	23.6092	25.4459	14.2164	12.2838	11.6314	7.18206	7.83545	13.5775	21.6087	24.5301	25.7592	13.9341	20.6362	7.64262	7.36903	18.658	8.34068	18.1629
PF3D7_0805500	12.0937	10.96948	8.68849	16.2711	23.2654	30.9805	34.9303	38.7086	39.2225	39.1558	32.4633	19.1131	11.0977	9.73538	6.02017	4.88836	6.23719	17.5198	10.04622	9.99827	13.0677	15.6724
PF3D7_0805600	39.3756	78.8404	140.102	212.956	202.281	172.975	141.204	129.335	135.213	101.669	116.111	121.525	123.447	138.016	164.71	97.8489	85.8651	68.6723	383.642	725.631	291.339	178.038
PF3D7_0805700	70.7094	42.4016	18.5836	8.75755	5.07274	3.74801	2.68138	2.55207	2.53499	4.6325	11.521	2.41956	2.61803	5.76593	16.575	28.446	55.1288	150.698	140.496	129.244	49.7247	131.851
PF3D7_0805900	6.42481	8.64128	8.97552	27.4426	39.9719	52.8943	43.1052	37.3401	29.4127	16.2072	15.5665	11.0925	9.62832	10.87671	11.5875	8.73277	8.16796	5.51339	3.66945	2.55246	10.97212	5.01176
PF3D7_0806000	7.63386	5.4807	4.35599	3.96471	3.848	5.09681	6.45846	9.4839	10.04906	9.89053	11.756	15.2861	16.5404	16.1688	9.47925	9.53271	7.28451	7.06067	4.39593	2.9441	4.98226	5.10106
PF3D7_0806100	12.0279	8.92273	5.59277	4.6854	2.63037	2.87356	4.55244	7.85817	9.09951	9.97355	12.6721	14.129	16.9103	15.3074	4.84289	8.57083	4.24863	13.3388	2.02774	2.1622	5.84963	5.80522
PF3D7_0806200	12.1174	11.4601	5.34593	3.07634	2.17955	2.08044	1.428194	1.68434	1.522461	1.685055	2.43315	1.41179	1.295608	1.501018	1.786239	2.01702	4.56066	35.1962	54.8092	39.0821	13.2591	20.8601
PF3D7_0806300	10.28882	6.58826	3.77049	2.77554	2.29087	2.36456	2.24383	1.92768	1.95523	2.04473	4.69047	1.754512	1.626338	1.563368	1.29976	1.800267	5.95605	25.4593	21.2328	15.3107	11.8082	30.9605
PF3D7_0806400	8.58255	6.21348	4.65305	2.41085	1	2.01458	1	1.328452	1.132754	1	1.334628	1.273656	1.150224	1.418876	2.91038	2.77949	6.76772	9.1564	6.36143	7.41947	3.72832	9.53133
PF3D7_0806500	22.8498	42.2154	54.1659	95.8716	123.149	141.774	114.853	106.965	93.5315	92.8114	71.7395	71.5499	57.7874	54.9436	40.0246	44.2101	47.293	47.7274	102.633	111.816	165.393	48.709
PF3D7_0806600	6.20881	6.34031	7.17162	26.8588	40.756	39.146	40.6134	44.0621	40.3361	39.2077	29.4676	18.022	15.3657	7.08827	3.84071	6.185	4.06017	4.90867	2.66449	2.93602	7.18677	3.7397
PF3D7_0806700	12.5241	9.81052	8.69697	18.458	25.2975	27.7525	28.34	28.382	26.4367	24.6194	22.0587	18.396	13.7614	8.43691	9.52607	12.4127	12.0683	9.62094	5.36584	5.35867	7.69809	9.04003
PF3D7_0806800	86.4865	139.457	235.779	347.053	349.793	341.901	263.935	249.802	220.026	229.203	188.131	233.439	191.709	171.831	147.797	114.725	139.623	217.647	650.551	1010.78	491.889	430.139
PF3D7_0806900	7.06278	6.79584	3.79201	3.98607	4.76185	7.29895	8.14867	6.83172	8.16486	5.17539	7.45287	6.79196	8.04792	7.94468	7.77633	8.21874	10.26861	8.31487	4.7825	4.05705	4.93718	16.0472
PF3D7_0807000	29.8858	17.5974	16.9908	22.3173	51.9715	80.0776	81.7178	94.4157	109.182	94.9995	101.16	126.877	74.8989	67.0089	97.4321	68.7371	107.222	24.1592	39.2818	38.8218	24.0642	46.0831
PF3D7_0807100	12.6708	10.61098	10.72739	19.6662	24.4666	26.6685	30.283	31.6112	29.2838	30.4514	24.5786	18.8971	19.0141	13.5634	5.81679	8.92777	6.03506	8.52417	3.04873	4.07126	7.21627	5.74318
PF3D7_0807200	27.4554	24.0504	17.1571	22.7993	30.3903	33.9529	39.8729	39.3725	36.4541	37.8396	36.1669	33.3758	41.2628	40.3264	61.7619	35.3943	51.0038	17.6624	32.0099	28.4878	15.0426	13.6279
PF3D7_0807300	87.4292	84.1426	111.471	239.781	341.106	419.16	334.822	312.013	324.71	435.276	307.879	356.213	231.27	201.954	253.957	164.631	303.013	202.804	384.476	302.209	110.149	239.927
PF3D7_0807400	13.1087	15.1562	8.38207	4.03978	2.68198	2.98025	1.428073	2.35985	1.471106	1.328163	2.1875	2.3353	3.39897	5.0878	16.2536	9.18963	5.83272	22.8312	72.9078	67.3493	14.6429	9.4098
PF3D7_0807500	139.774	91.7052	66.9549	119.591	229.618	223.94	201.642	221.912	242.753	232.352	216.845	253.058	210.672	177.33	193.91	241.01	358.894	280.022	211.381	59.0119	86.3433	122.603
PF3D7_0807600	25.0134	22.77	39.9864	135.856	161.089	163.78	145.689	138.103	140.933	149.221	136.998	181.249	142.538	75.7043	38.3921	45.4502	45.962	34.6435	12.9744	13.0196	29.4674	24.5549
PF3D7_0807700	5.76411	7.62705	5.034	8.62563	16.3662	19.2476	24.5473	17.4342	17.7971	17.4796	14.5169	7.33982	11.2143	7.58427	3.45877	6.13794	2.8888	20.4247	8.65226	9.88803	11.1492	7.3673
PF3D7_0807800	56.9749	57.7865	32.4022	54.852	68.7933	93.0343	79.9353	85.5573	83.9411	78.2956	84.3596	99.6914	69.4151	46.7329	31.6148	43.549	45.6393	82.4093	57.4288	54.4192	46.9281	97.7742
PF3D7_0807900	76.9067	71.6861	48.7376	99.7322	182.637	234.689	235.688	279.243	321.097	420.471	284.635	379.149	290.928	203.983	218.39	192.886	318.391	176.17	271.306	148.421	110.993	104.645
PF3D7_0808000	4.23355	3.65906	3.24272	2.23357	1.86624	1.74171	1.533211	1.651476	1.665808	1.660308	1.862841	2.46553	3.45183	7.14813	11.6729	7.93937	4.75889	3.44432	2.60854	2.4188	2.62347	2.20869
PF3D7_0808100	11.5106	7.2596	5.25961	4.64034	4.99275	6.09916	7.08557	9.13656	8.54397	8.2619	10.13363	8.56059	11.6817	15.3338	17.0022	18.3725	18.7972	17.1165	13.4508	7.62227	7.61353	14.0608
PF3D7_0808200	5.61843	101.522	120.816	49.1838	27.2913	14.1539	8.20732	7.54945	4.89855	4.05762	6.41086	21.1207	4.30052	5.49518	3.14709	2.8145	4.62457	42.7705	463.875	654.182	895.181	481.247
PF3D7_0808300	119.643	143.32	166.195	320.167	413.946	368.683	300.508	248.135	238.987	212.594	183.161	107.533	92.6373	60.9258	56.9996	70.7755	138.525	171.527	230.113	253.798	685.755	183.377
PF3D7_0808400	16.5545	19.621	13.3837	32.1139	27.4494	18.2498	26.3322	26.8089	20.109	26.4644	17.2303	16.4138	13.7705	13.4521	15.4467	14.8049	11.0268	22.8459	32.0867	28.1185	12.7067	19.2918
PF3D7_0808500	45.4919	120.186	11.2071	41.5472	1	1	17.1783	23.0257	34.3838	56.8108	34.6597	14.7633	1	78.2459	113.095	40.1554	226.62	230.445	16.8617	227.004	13.4745	96.3505
PF3D7_0808600	1.183555	1.427279	1.762339	2.91796	1.997019	2.06711	2.74803	3.23725	3.83909	7.65084	3.77093	3.25463	2.49726	1.846161	1.605976	1.18939	1.786378	1.145402	1.110569	1.321516	1.298139	1.569717
PF3D7_0808700	1.47574	1.433992	2.37312	8.0644	12.3324	11.5807	17.0367	18.9286	25.1096	53.6878	22.8008	18.0397	13.0211	5.51747	2.51175	1.650648	2.02694	1.295372	1.38505	2.76347	2.02834	2.44667
PF3D7_0809000	223.459	80.4571	21.4142	1	24.838	11.2055	1	6.50642	54.4141	224.243	169.298	372.61	318.328	597.9	534.784	135.247	420.009	286.068	143.755	97.8588	13.4745	48.6752
PF3D7_0809100	1.722178	2.10721	2.41139	3.41218	2.02208	2.07206	2.54341	2.88875	3.58362	5.30731	3.51958	2.91789	2.2391	2.00866	1.915464	1.209854	2.29559	1.864527	3.22729	2.71308	1.996171	5.49709
PF3D7_0809200	12.194	11.1786	9.12072	17.6092	17.7096	16.8097	20.3497	22.0746	17.8253	15.3445	19.6788	26.8798	37.5695	30.2885	17.3978	14.2136	11.2234	10.07733	5.503	5.44145	9.24138	9.85596
PF3D7_0809300	24.404	24.1545	13.4474	5.33461	4.11464	2.77793	2.08895	2.48253	2.26892	2.7678	4.86486	3.67021	4.58976	5.44865	3.32479	6.13815	2.53139	11.5161	6.401	7.13599	11.4215	32.7123
PF3D7_0809400	9.67004	9.48428	5.59353	3.06844	1.966175	2.02697	2.15317	2.00046	1.7092	1.676019	2.22313	2.78894	5.62511	9.00869	7.77392	9.30246	5.91016	9.82347	4.94602	5.91851	10.85052	9.12908
PF3D7_0809500	8.70407	11.5482	22.7983	40.2007	50.5324	69.33	50.0243	39.4568	46.4743	34.2871	34.0276	40.7203	25.4211	20.4555	19.7938	19.4029	32.6262	9.42757	16.5639	7.52235	10.36016	14.7588
PF3D7_0809600	8.34819	6.66394	4.99065	3.08995	1.87374	1.720857	1.673291	1.470933	1.438467	1.497206	1.820351	1.501845	2.31542	4.93328	9.94485	11.751	7.47919	6.7712	4.06438	4.43309	4.68166	4.94998
PF3D7_0809700	3.79428	4.56994	5.2901	3.93831	3.30327	3.95823	2.40687	2.17049	1.99994	1.988633	1.650453	1.964135	1.584016	1.474959	1.515753	1.432374	2.71285	3.04899	4.3717	4.74348	6.60468	3.30324
PF3D7_0809900	20.8055	21.5427	104.176	167.402	121.437	108.508	84.8177	69.451	52.1852	50.9078	33.6749	16.6941	13.153	13.3916	11.0562	15.7184	18.5479	26.2785	13.0579	14.5761	27.1927	26.7372
PF3D7_0810000	161.64	109.551	75.9516	118.712	122.106	145.652	117.036	139.228	169.748	161.435	189.728	182.565	165.505	199.468	247.116	231.208	394.547	163.666	248.846	148.487	82.4824	273.74
PF3D7_0810100	32.5632	22.8775	9.0297	7.4792	4.51615	1.50178	4.57952	3.9781	2.31312	4.65876	4.58575	3.03013	10.65851	22.0615	15.6971	31.5277	14.4703	38.6041	12.6982	4.17487	14.1868	12.7203
PF3D7_0810200	6.40199	5.46223	4.32672	2.65191	2.25505	2.02345	2.27766	1.814503	2.13827	1.746257	2.13924	2.44926	3.80345	7.16201	8.45405	7.89969	6.05047	5.32303	2.78951	3.91402	4.45586	5.0639
PF3D7_0810300	93.36	256.799	171.66	82.4351	46.905	24.3523	16.5041	16.6686	14.2206	16.5102	23.3943	27.3483	18.4253	15.6367	9.00564	23.6079	55.1092	324.232	311.554	353.417	1260.41	301.917
PF3D7_0810400	9.79782	8.85128	5.04265	3.0281	2.314	1.708397	1.891786	2.37149	3.26275	4.03843	4.59626	5.07432	11.674	13.4155	8.38853	8.5827	6.59322	8.92067	4.69163	3.57066	4.71824	7.81324
PF3D7_0810500	13.8467	10.57698	11.8831	29.4771	67.857	76.0345	89.1241	92.6403	115.46	141.92	92.5948	51.4688	42.1197	19.9465	15.4016	19.3071	25.8034	7.83319	7.47076	8.78294	10.36827	23.1012
PF3D7_0810600	67.0231	75.9752	242.116	490.242	459.523	471.734	398.668	364.929	320.74	294.782	247.806	190.79	169.658	211.394	136.116	132.056	97.737	48.8994	19.3513	52.1795	87.9067	50.4274
PF3D7_0810700	4.19219	5.22535	4.6186	2.79684	2.05637	5.22105	4.34572	6.85638	5.53682	4.29766	9.12105	32.7158	17.0712	9.29851	6.204	8.1059	4.33277	2.23246	1.937211	5.7692	3.02694	8.04239
PF3D7_0810800	12.3855	7.50428	7.15294	3.81225	4.91903	7.50155	12.2763	15.8427	17.9454	29.3547	40.5049	96.412	128.319	90.1848	61.9354	40.1791	28.8195	9.85883	9.20343	10.78655	7.60114	12.4303
PF3D7_0810900	18.2028	31.2196	13.3299	6.66505	2.78253	4.52696	2.5918	3.25728	1.998539	2.88045	3.61622	2.46252	2.73226	4.21047	4.46471	5.82919	5.05924	48.5085	112.41	85.5782	40.7754	26.2861
PF3D7_0811000	14.546	12.1829	8.88639	4.23182	2.9856	2.28977	1.999072	2.26527	1.958871	1.85495	3.33642	2.06736	2.54078	3.66245	6.48874	9.5955	13.6831	28.8589	23.9617	24.23	15.4932	15.1044
PF3D7_0811100	11.8811	7.24983	3.45579	3.48578	3.81252	3.36098	2.94623	3.34393	2.57552	2.37722	4.78964	4.66166	6.52335	7.49829	8.03878	8.91956	8.15827	15.9591	13.4029	8.61859	5.21339	11.5882
PF3D7_0811200	16.6212	12.3058	11.6464	29.5348	32.3736	27.8424	26.5279	32.1591	25.676	21.512	23.2998	26.8007	28.2098	27.0398	27.9282	23.0971	17.7101	12.9489	11.845	12.1369	10.16941	8.3416
PF3D7_0811300	85.0426	96.4859	539.954	861.048	627.274	531.51	400.451	346.039	262.403	214.045	195.444	190.92	144.692	91.0084	48.2884	62.1451	54.8723	78.5458	43.1012	79.5757	160.435	116.539
PF3D7_0811400	61.2186	40.2151	35.1482	66.5707	102.159	126.425	125.94	145.658	155.282	186.062	164.582	179.059	226.537	174.46	158.742	147.542	184.783	89.0661	75.4336	58.7952	48.6886	59.0524
PF3D7_0811500	4.12798	3.84014	9.46017	34.9227	30.946	29.6016	26.8551	24.904	17.0834	12.8538	10.99712	11.1066	9.14104	11.386	10.40161	7.80955	4.58985	2.83693	2.80772	3.21611	5.45891	4.82809
PF3D7_0811600	78.6156	94.9854	45.232	21.304	13.6216	17.709	24.8238	29.185	27.6321	30.8888	32.9377	26.1301	24.0186	22.4214	21.0342	17.9775	40.4703	156.15	431.975	426.36	98.6763	245.121
PF3D7_0811700	2.5899	3.84583	2.12188	1.461027	1.271041	1.0580191	1.18395	1.208696	1.164484	1.141017	1.127572	1.104327	1.0859063	1.0798452	1.030346	1.222601	1.0610794	5.58521	10.46837	16.6629	5.76334	3.43933
PF3D7_0811800	8.59719	5.41427	3.96417	2.19457	1.551803	1.687238	3.17889	3.61878	3.41667	3.58382	3.8333	3.57772	4.78406	7.14749	6.59393	7.92138	4.66265	5.71132	4.07086	3.98946	3.54634	3.80914
PF3D7_0811900	12.5408	8.69977	5.25058	3.22069	1.987989	2.02723	1.957898	2.08676	2.39681	2.72567	4.7866	3.03727	5.36908	7.86043	9.48058	12.8566	12.6411	20.2662	6.6349	5.61976	9.61695	17.0899
PF3D7_0812000	4.47743	4.50307	3.98197	4.17681	4.60871	4.08993	4.17961	5.09483	3.58897	3.7669	2.66873	3.77809	4.97313	7.78879	8.59869	6.1996	3.31128	2.8466	2.60082	3.14371	3.9155	2.01296
PF3D7_0812100	20.0594	14.9257	10.44164	14.7043	21.2128	28.2054	28.9088	31.2717	29.0298	25.5678	25.0502	22.7783	19.9057	17.62	24.2408	21.8103	25.4767	26.0368	25.5881	21.0194	14.5731	20.7481
PF3D7_0812200	5.37495	4.76652	3.12098	2.44813	1.851366	1.994056	1.787916	1.679372	2.04055	1.483216	1.728574	1.178747	1.343432	2.36801	6.23392	6.95692	9.68586	5.15372	7.90096	8.75718	4.28066	8.42999
PF3D7_0812220	21.4916	14.3084	9.39981	5.31819	3.88488	3.86538	3.34949	4.30529	4.10282	5.50283	5.45371	6.33007	8.24174	16.0933	41.568	25.045	37.0422	19.3098	25.8779	19.9113	9.15219	18.5398
PF3D7_0812300	1.670766	1.529601	1.793715	2.35128	2.72126	4.96797	4.90893	3.38561	3.15094	3.16996	2.05943	1.917361	1.629485	2.01412	1.71156	2.02528	1.358051	2.19719	2.23343	3.06229	2.45504	3.91287
PF3D7_0812400	107.043	93.6215	80.1188	150.676	188.068	225.003	208.809	201.352	203.339	230.549	213.389	230.154	213.604	200.212	218.948	241.48	379.224	153.005	113.347	66.2633	107.489	128.039
PF3D7_0812500	24.7008	25.5735	77.0973	194.104	177.842	171.648	136.677	123.345	106.804	86.3198	86.9082	97.7953	54.5629	33.4647	20.406	24.5924	22.4961	23.2545	6.18216	5.63962	31.0914	18.801
PF3D7_0812600	118.423	124.624	99.3542	151.325	226.356	164.434	151.917	147.76	145.035	173.481	124.832	128.762	116.487	99.3804	117.853	138.106	181.987	93.9724	149.144	108.012	85.9658	90.0549
PF3D7_0812700	22.6856	18.1763	32.502	75.8465	100.9569	76.7527	67.048	61.8787	59.5153	48.241	53.4531	54.8588	58.7544	57.8802	47.7809	50.5325	46.5405	23.6356	23.7212	10.24972	20.4936	17.7627
PF3D7_0812800	50.8579	32.1641	13.1841	32.1148	47.7477	81.0547	114.113	102.411	151.291	70.7932	98.5782	85.4929	21.6145	22.555	36.4996	27.7082	105.431	118.38	87.5553	36.787	16.9543	82.2992
PF3D7_0813000	22.5193	39.669	313.406	330.437	183.254	176.24	118.636	89.2312	74.6665	50.4396	57.9804	58.0729	38.1115	34.0198	22.2562	20.0072	21.751	23.8823	37.5413	79.895	140.584	40.8139
PF3D7_0813100	17.8798	31.162	10.79919	5.25063	3.80587	2.80187	2.13067	2.4178	2.39987	2.09487	5.04448	2.99972	2.00048	1.929893	1.844271	1.987603	3.4897	55.1163	29.2386	22.7922	30.1598	53.0831
PF3D7_0813200	49.168	33.7934	20.9738	16.0575	14.4642	9.80528	12.0086	10.55081	13.7091	20.3606	25.7002	18.3227	28.016	43.5369	36.8941	42.3955	54.1815	80.8413	41.2097	24.5487	25.8546	57.4002
PF3D7_0813300	76.5389	98.5872	280.63	783.492	757.537	517.404	447.215	377.523	382.382	420.217	268.631	347.88	450.97	618.916	421.711	282.757	191.82	73.879	44.9441	81.7592	164.334	66.6203
PF3D7_0813400	82.49	100.7569	328.615	944.099	1025.97	1159.66	893.85	864.887	792.357	626.246	625.803	642.371	491.96	421.312	195.16	171.997	146.194	82.8171	35.9493	57.935	179.29	56.8721
